leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,REIMS,0,0,0,1,1,2,-1
2,FCSM,1,0,1,1,2,4,-2
3,EA GUINGAMP,3,1,0,2,3,4,-1
4,BORDEAUX,4,1,1,2,3,5,-2
5,FC NANTES,4,1,1,3,3,4,-1
6,TOULOUSE FC,6,1,3,2,5,8,-3
7,Evian TG,8,2,2,3,9,13,-4
8,TOULOUSE FC,9,2,3,3,6,10,-4
9,OL,11,3,2,4,13,12,1
10,REIMS,12,2,6,2,8,8,0
11,OL,12,3,3,5,15,15,0
12,Evian TG,15,4,3,5,14,20,-6
13,Evian TG,16,4,4,5,15,21,-6
14,TOULOUSE FC,16,4,4,6,11,20,-9
15,FC LORIENT,17,5,2,8,18,23,-5
16,TOULOUSE FC,20,5,5,6,17,22,-5
17,TOULOUSE FC,21,5,6,6,18,23,-5
18,RENNES,21,5,6,7,21,22,-1
19,OGC NICE,23,7,2,10,18,25,-7
20,OGC NICE,24,7,3,10,18,25,-7
21,EA GUINGAMP,25,6,7,8,19,21,-2
22,EA GUINGAMP,26,6,8,8,20,22,-2
23,MONTPELLIER,27,5,12,6,28,28,0
24,MONTPELLIER,28,5,13,6,29,29,0
25,MONTPELLIER,29,5,14,6,31,31,0
26,FC NANTES,31,9,4,13,23,28,-5
27,RENNES,31,7,10,10,31,32,-1
28,EA GUINGAMP,32,8,8,12,26,29,-3
29,MONTPELLIER,34,6,16,7,34,34,0
30,EA GUINGAMP,35,9,8,13,28,31,-3
31,FC NANTES,37,10,7,14,27,33,-6
32,FC LORIENT,38,10,8,14,38,43,-5
33,RENNES,38,9,11,13,40,40,0
34,MONTPELLIER,39,7,18,9,43,44,-1
35,OGC NICE,42,12,6,17,30,39,-9
36,MONTPELLIER,42,8,18,10,45,47,-2
37,MONTPELLIER,42,8,18,11,45,49,-4
38,Evian TG,44,11,11,16,39,51,-12
