leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,SRFC,3,1,0,0,2,1,1
2,SCB,6,2,0,0,2,0,2
3,SDR,6,2,0,1,4,3,1
4,PSG,8,2,2,0,6,3,3
5,SCB,10,3,1,1,5,3,2
6,OGCN,11,3,2,1,10,7,3
7,SRFC,12,3,3,1,7,4,3
8,OGCN,14,4,2,2,11,9,2
9,SCB,15,4,3,2,11,9,2
10,OGCN,17,5,2,3,12,10,2
11,EAG,17,5,2,4,16,12,4
12,SDR,18,4,6,2,15,12,3
13,SCB,21,6,3,4,15,17,-2
14,SCB,22,6,4,4,16,18,-2
15,SCB,25,7,4,4,18,18,0
16,SCB,26,7,5,4,19,19,0
17,ASSE,27,8,3,6,25,20,5
18,FCGB,30,8,6,4,25,19,6
19,FCGB,31,8,7,4,27,21,6
20,OM,32,9,5,6,29,21,8
21,OM,35,10,5,6,31,22,9
22,OM,35,10,5,7,31,24,7
23,OM,36,10,6,7,33,26,7
24,OM,39,11,6,7,36,26,10
25,OM,40,11,7,7,37,27,10
26,OM,43,12,7,7,38,27,11
27,OM,43,12,7,8,38,29,9
28,OL,45,12,9,7,42,32,10
29,OL,45,12,9,8,44,35,9
30,OL,48,13,9,8,45,35,10
31,OL,48,13,9,9,46,37,9
32,OL,51,14,9,9,48,38,10
33,OL,54,15,9,9,49,38,11
34,OL,55,15,10,9,49,38,11
35,OL,58,16,10,9,53,39,14
36,OL,58,16,10,10,55,43,12
37,OL,58,16,10,11,55,44,11
38,OL,61,17,10,11,56,44,12
