leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,MONTPELLIER,1,0,1,0,1,1,0
2,PARIS SG,2,0,2,0,2,2,0
3,OGC NICE,4,1,1,1,2,5,-3
4,OGC NICE,5,1,2,1,4,7,-3
5,MONTPELLIER,6,1,3,1,6,8,-2
6,MONTPELLIER,7,1,4,1,8,10,-2
7,EA GUINGAMP,8,2,2,3,10,9,1
8,MONTPELLIER,9,1,6,1,9,11,-2
9,TOULOUSE FC,12,3,3,3,7,10,-3
10,OL,12,3,3,4,14,13,1
11,TOULOUSE FC,15,4,3,4,9,16,-7
12,OGC NICE,17,5,2,5,13,13,0
13,BORDEAUX,17,4,5,4,16,17,-1
14,BORDEAUX,18,4,6,4,17,18,-1
15,TOULOUSE FC,19,5,4,6,16,21,-5
16,OL,20,5,5,6,21,22,-1
17,FC LORIENT,23,7,2,8,22,23,-1
18,TOULOUSE FC,24,6,6,6,20,24,-4
19,TOULOUSE FC,25,6,7,6,20,24,-4
20,SC BASTIA,27,7,6,7,23,27,-4
21,TOULOUSE FC,28,7,7,7,21,26,-5
22,TOULOUSE FC,28,7,7,8,22,29,-7
23,OGC NICE,30,9,3,11,22,28,-6
24,TOULOUSE FC,30,7,9,8,24,31,-7
25,FC NANTES,31,9,4,12,23,25,-2
26,FC LORIENT,32,9,5,12,34,37,-3
27,FC LORIENT,33,9,6,12,35,38,-3
28,OGC NICE,34,10,4,14,24,33,-9
29,FC LORIENT,36,10,6,13,36,40,-4
30,FC LORIENT,36,10,6,14,36,41,-5
31,RENNES,37,9,10,12,38,37,1
32,RENNES,38,9,11,12,40,39,1
33,FC NANTES,40,11,7,15,29,36,-7
34,FC LORIENT,42,11,9,14,44,48,-4
35,FC LORIENT,43,11,10,14,45,49,-4
36,SC BASTIA,45,12,9,15,40,56,-16
37,FC NANTES,45,12,9,16,38,43,-5
38,RENNES,46,11,13,14,47,45,2
