leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,MHSC,1,0,1,0,1,1,0
2,PSG,2,0,2,0,2,2,0
3,OGCN,4,1,1,1,2,5,-3
4,OGCN,5,1,2,1,4,7,-3
5,MHSC,6,1,3,1,6,8,-2
6,MHSC,7,1,4,1,8,10,-2
7,EAG,8,2,2,3,10,9,1
8,MHSC,9,1,6,1,9,11,-2
9,TFC,12,3,3,3,7,10,-3
10,OL,12,3,3,4,14,13,1
11,TFC,15,4,3,4,9,16,-7
12,OGCN,17,5,2,5,13,13,0
13,FCGB,17,4,5,4,16,17,-1
14,FCGB,18,4,6,4,17,18,-1
15,TFC,19,5,4,6,16,21,-5
16,OL,20,5,5,6,21,22,-1
17,FCL,23,7,2,8,22,23,-1
18,TFC,24,6,6,6,20,24,-4
19,TFC,25,6,7,6,20,24,-4
20,SCB,27,7,6,7,23,27,-4
21,TFC,28,7,7,7,21,26,-5
22,TFC,28,7,7,8,22,29,-7
23,OGCN,30,9,3,11,22,28,-6
24,TFC,30,7,9,8,24,31,-7
25,FCN,31,9,4,12,23,25,-2
26,FCL,32,9,5,12,34,37,-3
27,FCL,33,9,6,12,35,38,-3
28,OGCN,34,10,4,14,24,33,-9
29,FCL,36,10,6,13,36,40,-4
30,FCL,36,10,6,14,36,41,-5
31,SRFC,37,9,10,12,38,37,1
32,SRFC,38,9,11,12,40,39,1
33,FCN,40,11,7,15,29,36,-7
34,FCL,42,11,9,14,44,48,-4
35,FCL,43,11,10,14,45,49,-4
36,SCB,45,12,9,15,40,56,-16
37,FCN,45,12,9,16,38,43,-5
38,SRFC,46,11,13,14,47,45,2
