leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,SDR,0,0,0,1,1,2,-1
2,FCSM,1,0,1,1,2,4,-2
3,EAG,3,1,0,2,3,4,-1
4,FCGB,4,1,1,2,3,5,-2
5,FCN,4,1,1,3,3,4,-1
6,TFC,6,1,3,2,5,8,-3
7,TEGG,8,2,2,3,9,13,-4
8,TFC,9,2,3,3,6,10,-4
9,OL,11,3,2,4,13,12,1
10,SDR,12,2,6,2,8,8,0
11,OL,12,3,3,5,15,15,0
12,TEGG,15,4,3,5,14,20,-6
13,TEGG,16,4,4,5,15,21,-6
14,TFC,16,4,4,6,11,20,-9
15,FCL,17,5,2,8,18,23,-5
16,TFC,20,5,5,6,17,22,-5
17,TFC,21,5,6,6,18,23,-5
18,SRFC,21,5,6,7,21,22,-1
19,OGCN,23,7,2,10,18,25,-7
20,OGCN,24,7,3,10,18,25,-7
21,EAG,25,6,7,8,19,21,-2
22,EAG,26,6,8,8,20,22,-2
23,MHSC,27,5,12,6,28,28,0
24,MHSC,28,5,13,6,29,29,0
25,MHSC,29,5,14,6,31,31,0
26,FCN,31,9,4,13,23,28,-5
27,SRFC,31,7,10,10,31,32,-1
28,EAG,32,8,8,12,26,29,-3
29,MHSC,34,6,16,7,34,34,0
30,EAG,35,9,8,13,28,31,-3
31,FCN,37,10,7,14,27,33,-6
32,FCL,38,10,8,14,38,43,-5
33,SRFC,38,9,11,13,40,40,0
34,MHSC,39,7,18,9,43,44,-1
35,OGCN,42,12,6,17,30,39,-9
36,MHSC,42,8,18,10,45,47,-2
37,MHSC,42,8,18,11,45,49,-4
38,TEGG,44,11,11,16,39,51,-12
