leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,FCGB,0,0,0,1,0,2,-2
2,TFC,1,0,1,1,1,4,-3
3,FCSM,1,0,1,2,3,6,-3
4,FCSM,2,0,2,2,3,6,-3
5,VAFC,3,1,0,4,4,7,-3
6,ACA,3,0,3,3,3,7,-4
7,FCGB,6,1,3,3,6,10,-4
8,FCL,7,2,1,5,6,11,-5
9,FCL,7,2,1,6,7,15,-8
10,FCL,7,2,1,7,9,18,-9
11,ACA,7,1,4,6,7,15,-8
12,VAFC,8,2,2,8,10,19,-9
13,VAFC,9,2,3,8,11,20,-9
14,VAFC,10,2,4,8,12,21,-9
15,VAFC,10,2,4,9,12,22,-10
16,VAFC,10,2,4,10,13,24,-11
17,VAFC,11,2,5,10,14,25,-11
18,VAFC,11,2,5,11,15,27,-12
19,VAFC,14,3,5,11,17,28,-11
20,VAFC,17,4,5,11,20,30,-10
21,VAFC,17,4,5,12,21,32,-11
22,VAFC,18,4,6,12,22,33,-11
23,VAFC,18,4,6,13,22,36,-14
24,VAFC,21,5,6,13,24,37,-13
25,VAFC,21,5,6,14,24,40,-16
26,VAFC,22,5,7,14,26,42,-16
27,VAFC,22,5,7,15,27,45,-18
28,VAFC,25,6,7,15,29,46,-17
29,VAFC,28,7,7,15,30,46,-16
30,VAFC,28,7,7,16,32,49,-17
31,VAFC,29,7,8,16,32,49,-17
32,VAFC,29,7,8,17,33,51,-18
33,FCSM,30,7,9,17,31,56,-25
34,FCSM,33,8,9,17,32,56,-24
35,FCSM,34,8,10,17,33,57,-24
36,FCSM,37,9,10,17,35,57,-22
37,FCSM,40,10,10,17,37,58,-21
38,FCSM,40,10,10,18,37,61,-24
