leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,TEGG,1,0,1,0,1,1,0
2,LOSC,3,1,0,1,2,2,0
3,PSG,5,1,2,0,4,3,1
4,OL,6,2,0,2,8,4,4
5,OL,7,2,1,2,8,4,4
6,LOSC,10,3,1,2,5,4,1
7,OL,10,3,1,3,12,7,5
8,OL,11,3,2,3,12,7,5
9,MHSC,12,2,6,1,14,12,2
10,TFC,15,4,3,3,9,11,-2
11,SRFC,16,4,4,3,15,11,4
12,FCN,17,5,2,5,14,10,4
13,EAG,18,5,3,5,16,14,2
14,EAG,19,5,4,5,17,15,2
15,FCN,20,6,2,7,17,12,5
16,EAG,22,6,4,6,18,16,2
17,SDR,25,6,7,4,18,19,-1
18,SDR,26,6,8,4,19,20,-1
19,SCB,27,7,6,6,21,24,-3
20,OL,28,7,7,6,30,27,3
21,FCL,30,9,3,9,28,27,1
22,SCB,33,9,6,7,27,28,-1
23,SDR,33,8,9,6,27,28,-1
24,SCB,36,10,6,8,30,33,-3
25,SCB,36,10,6,9,30,35,-5
26,SCB,36,10,6,10,30,37,-7
27,SCB,37,10,7,10,31,38,-7
28,TFC,39,10,9,9,34,38,-4
29,FCGB,41,11,8,10,36,34,2
30,FCGB,42,11,9,10,37,35,2
31,FCGB,43,11,10,10,37,35,2
32,SDR,44,11,11,10,39,43,-4
33,TFC,44,11,11,11,41,47,-6
34,TFC,45,11,12,11,41,47,-6
35,TFC,45,11,12,12,42,49,-7
36,FCL,46,12,10,14,46,49,-3
37,SDR,48,12,12,13,43,49,-6
38,TFC,49,12,13,13,46,53,-7
