leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,ACA,0,0,0,1,0,1,-1
2,TEGG,1,0,1,1,1,3,-2
3,FCL,3,1,0,2,2,4,-2
4,VAFC,3,1,0,3,3,4,-1
5,EAG,4,1,1,3,4,7,-3
6,EAG,5,1,2,3,5,8,-3
7,FCN,7,2,1,4,6,7,-1
8,EAG,8,2,2,4,10,10,0
9,FCGB,10,2,4,3,11,12,-1
10,FCGB,11,2,5,3,12,13,-1
11,MHSC,12,2,6,3,14,15,-1
12,TFC,15,4,3,5,10,18,-8
13,TFC,16,4,4,5,11,19,-8
14,TEGG,16,4,4,6,15,25,-10
15,OGCN,17,5,2,8,14,20,-6
16,TEGG,19,5,4,7,17,27,-10
17,TEGG,19,5,4,8,17,28,-11
18,OGCN,20,6,2,10,15,24,-9
19,SRFC,21,5,6,8,22,24,-2
20,SRFC,22,5,7,8,22,24,-2
21,SRFC,23,5,8,8,22,24,-2
22,MHSC,24,4,12,6,24,26,-2
23,SRFC,27,6,9,8,25,25,0
24,SRFC,27,6,9,9,26,28,-2
25,SRFC,28,6,10,9,28,30,-2
26,OGCN,31,9,4,13,23,31,-8
27,FCN,31,9,4,14,23,30,-7
28,FCN,32,9,5,14,25,32,-7
29,FCN,33,9,6,14,25,32,-7
30,MHSC,34,6,16,8,35,36,-1
31,MHSC,35,6,17,8,35,36,-1
32,FCN,37,10,7,15,28,36,-8
33,MHSC,38,7,17,9,39,40,-1
34,OGCN,39,11,6,17,29,39,-10
35,SRFC,40,9,13,13,41,41,0
36,OGCN,42,12,6,18,30,41,-11
37,EAG,42,11,9,17,34,41,-7
38,MHSC,42,8,18,12,45,53,-8
