leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,ASM,3,1,0,0,2,0,2
2,ASSE,6,2,0,0,2,0,2
3,SRFC,6,2,0,1,5,4,1
4,SCB,9,3,0,1,4,2,2
5,OM,10,3,1,1,8,4,4
6,OM,11,3,2,1,8,4,4
7,LOSC,13,4,1,2,8,4,4
8,LOSC,14,4,2,2,8,4,4
9,OM,17,5,2,2,13,7,6
10,OM,17,5,2,3,13,8,5
11,SCB,18,5,3,3,12,13,-1
12,OM,18,5,3,4,16,12,4
13,OM,21,6,3,4,18,13,5
14,OM,24,7,3,4,21,14,7
15,OM,27,8,3,4,23,14,9
16,OM,27,8,3,5,23,15,8
17,OM,27,8,3,6,23,16,7
18,ASSE,30,9,3,6,26,20,6
19,ASSE,33,10,3,6,28,20,8
20,ASSE,34,10,4,6,28,20,8
21,ASSE,37,11,4,6,30,20,10
22,ASSE,37,11,4,7,30,22,8
23,ASSE,40,12,4,7,33,22,11
24,ASSE,41,12,5,7,33,22,11
25,ASSE,42,12,6,7,34,23,11
26,ASSE,45,13,6,7,36,23,13
27,ASSE,48,14,6,7,38,23,15
28,ASSE,48,14,6,8,38,24,14
29,ASSE,48,14,6,9,38,26,12
30,ASSE,51,15,6,9,41,27,14
31,ASSE,54,16,6,9,43,28,15
32,ASSE,55,16,7,9,44,29,15
33,ASSE,56,16,8,9,46,31,15
34,ASSE,57,16,9,9,46,31,15
35,ASSE,60,17,9,9,48,32,16
36,ASSE,63,18,9,9,50,32,18
37,ASSE,66,19,9,9,53,33,20
38,ASSE,69,20,9,9,56,34,22
