leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,TOULOUSE FC,0,0,0,1,0,3,-3
2,FC NANTES,0,0,0,2,1,2,-1
3,Evian TG,1,0,1,2,2,5,-3
4,TOULOUSE FC,2,0,2,2,2,6,-4
5,TOULOUSE FC,3,0,3,2,3,7,-4
6,VAFC,3,1,0,5,4,11,-7
7,VAFC,3,1,0,6,4,12,-8
8,FCSM,5,1,2,5,6,14,-8
9,FCSM,5,1,2,6,7,18,-11
10,FCSM,6,1,3,6,9,20,-11
11,FCSM,6,1,3,7,10,22,-12
12,AC AJACCIO,7,1,4,7,8,18,-10
13,AC AJACCIO,8,1,5,7,9,19,-10
14,AC AJACCIO,8,1,5,8,10,22,-12
15,AC AJACCIO,8,1,5,9,10,26,-16
16,AC AJACCIO,9,1,6,9,11,27,-16
17,AC AJACCIO,9,1,6,10,11,28,-17
18,AC AJACCIO,9,1,6,11,12,30,-18
19,FCSM,11,2,5,12,15,39,-24
20,FCSM,11,2,5,13,15,41,-26
21,FCSM,11,2,5,14,15,43,-28
22,FCSM,12,2,6,14,16,44,-28
23,FCSM,15,3,6,14,17,44,-27
24,FCSM,15,3,6,15,17,46,-29
25,FCSM,18,4,6,15,18,46,-28
26,FCSM,19,4,7,15,20,48,-28
27,FCSM,22,5,7,15,22,48,-26
28,FCSM,22,5,7,16,23,50,-27
29,FCSM,25,6,7,16,25,50,-25
30,FCSM,25,6,7,17,26,53,-27
31,FCSM,26,6,8,17,27,54,-27
32,FCSM,27,6,9,17,29,56,-27
33,VAFC,29,7,8,18,33,52,-19
34,VAFC,29,7,8,19,35,58,-23
35,VAFC,29,7,8,20,35,59,-24
36,VAFC,29,7,8,21,35,60,-25
37,VAFC,29,7,8,22,36,62,-26
38,VAFC,29,7,8,23,37,65,-28
