leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,BORDEAUX,1,0,1,0,0,0,0
2,PARIS SG,3,1,0,1,1,1,0
3,NÎMES,3,1,0,2,7,6,1
4,BORDEAUX,5,1,2,1,3,2,1
5,BREST,6,2,0,3,9,12,-3
6,NÎMES,8,2,2,2,9,7,2
7,BREST,9,3,0,4,11,15,-4
8,ASSE,10,3,1,4,9,12,-3
9,ASSE,10,3,1,5,9,13,-4
10,BORDEAUX,12,3,3,4,9,11,-2
11,BREST,15,5,0,6,19,23,-4
12,BORDEAUX,16,4,4,4,12,13,-1
13,FC METZ,16,4,4,5,13,14,-1
14,FC METZ,17,4,5,5,15,16,-1
15,BORDEAUX,19,5,4,6,15,17,-2
16,OGC NICE,21,6,3,7,21,23,-2
17,BORDEAUX,22,6,4,7,18,20,-2
18,OGC NICE,22,6,4,8,23,27,-4
19,OGC NICE,23,6,5,8,24,28,-4
20,STRASBOURG,23,7,2,11,29,32,-3
21,OGC NICE,26,7,5,9,25,31,-6
22,OGC NICE,26,7,5,10,25,32,-7
23,BREST,27,8,3,12,35,43,-8
24,OGC NICE,29,8,5,11,29,34,-5
25,REIMS,29,7,8,10,31,33,-2
26,REIMS,30,7,9,10,32,34,-2
27,REIMS,31,7,10,10,32,34,-2
28,BREST,34,10,4,14,42,50,-8
29,REIMS,35,8,11,10,35,36,-1
30,BORDEAUX,36,10,6,14,32,38,-6
31,STRASBOURG,36,10,6,15,40,46,-6
32,ASSE,39,10,9,13,36,47,-11
33,ASSE,39,10,9,14,38,50,-12
34,BREST,40,11,7,16,47,57,-10
35,ANGERS SCO,41,11,8,16,34,53,-19
36,REIMS,42,9,15,12,41,44,-3
37,REIMS,42,9,15,13,41,48,-7
38,ANGERS SCO,44,12,8,18,40,58,-18
