leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,AS MONACO,1,0,1,0,2,2,0
2,OL,3,1,0,1,5,3,2
3,ANGERS SCO,6,2,0,1,2,2,0
4,BREST,6,2,0,2,7,9,-2
5,OM,8,2,2,1,6,6,0
6,BORDEAUX,9,2,3,1,6,2,4
7,OL,10,2,4,1,10,7,3
8,BORDEAUX,12,3,3,2,9,5,4
9,AS MONACO,14,4,2,3,15,13,2
10,OGC NICE,17,5,2,3,15,12,3
11,OGC NICE,17,5,2,4,17,15,2
12,ANGERS SCO,19,6,1,5,18,22,-4
13,RENNES,19,5,4,4,19,18,1
14,RENNES,22,6,4,4,20,18,2
15,ANGERS SCO,23,7,2,6,20,24,-4
16,ANGERS SCO,24,7,3,6,21,25,-4
17,ANGERS SCO,27,8,3,6,23,26,-3
18,MONTPELLIER,27,8,3,7,30,31,-1
19,MONTPELLIER,28,8,4,7,31,32,-1
20,BORDEAUX,29,8,5,7,23,21,2
21,RC LENS,31,9,4,8,30,30,0
22,ANGERS SCO,33,10,3,9,29,34,-5
23,ANGERS SCO,34,10,4,9,29,34,-5
24,ANGERS SCO,34,10,4,10,29,37,-8
25,MONTPELLIER,35,10,5,10,41,45,-4
26,MONTPELLIER,38,11,5,10,43,46,-3
27,RENNES,38,10,8,9,33,31,2
28,ANGERS SCO,39,11,6,11,33,42,-9
29,MONTPELLIER,41,11,8,10,45,48,-3
30,FC METZ,42,11,9,10,36,32,4
31,FC METZ,42,11,9,11,36,36,0
32,OGC NICE,43,12,7,13,41,42,-1
33,FC METZ,43,11,10,12,36,38,-2
34,OGC NICE,46,13,7,14,44,45,-1
35,FC METZ,46,12,10,13,42,42,0
36,OGC NICE,49,14,7,15,47,49,-2
37,OGC NICE,49,14,7,16,47,51,-4
38,OGC NICE,52,15,7,16,50,53,-3
