leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,FC METZ,0,0,0,1,0,1,-1
2,FC METZ,0,0,0,2,0,2,-2
3,REIMS,1,0,1,2,2,4,-2
4,FC METZ,3,1,0,3,2,4,-2
5,FC METZ,4,1,1,3,3,5,-2
6,FC LORIENT,4,1,1,4,9,13,-4
7,FC LORIENT,7,2,1,4,12,14,-2
8,FC LORIENT,7,2,1,5,12,15,-3
9,FC LORIENT,8,2,2,5,12,15,-3
10,FC LORIENT,8,2,2,6,12,17,-5
11,REIMS,9,2,3,6,16,19,-3
12,REIMS,9,2,3,7,16,22,-6
13,STRASBOURG,10,3,1,9,18,24,-6
14,FC LORIENT,11,3,2,9,15,24,-9
15,REIMS,13,3,4,8,20,26,-6
16,REIMS,14,3,5,8,21,27,-6
17,STRASBOURG,14,4,2,11,22,32,-10
18,FC NANTES,16,3,7,8,18,30,-12
19,FC NANTES,17,3,8,8,19,31,-12
20,FC NANTES,18,3,9,8,20,32,-12
21,FC NANTES,18,3,9,9,20,34,-14
22,FC NANTES,18,3,9,10,21,36,-15
23,FC NANTES,19,3,10,10,22,37,-15
24,FC LORIENT,22,6,4,14,28,44,-16
25,FC LORIENT,23,6,5,14,30,46,-16
26,NÎMES,24,7,3,16,25,51,-26
27,FC LORIENT,26,7,5,15,33,51,-18
28,FC LORIENT,27,7,6,15,34,52,-18
29,FC LORIENT,28,7,7,15,35,53,-18
30,FC LORIENT,29,7,8,15,36,54,-18
31,FC LORIENT,32,8,8,15,37,54,-17
32,FC LORIENT,32,8,8,16,38,58,-20
33,FC LORIENT,32,8,8,17,40,61,-21
34,FC LORIENT,35,9,8,17,44,62,-18
35,FC LORIENT,38,10,8,17,46,62,-16
36,FC LORIENT,38,10,8,18,47,66,-19
37,FC LORIENT,41,11,8,18,49,67,-18
38,BREST,41,11,8,19,50,66,-16
