leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,RC LENS,0,0,0,1,1,2,-1
2,OM,3,1,0,1,3,4,-1
3,FC LORIENT,3,1,0,2,5,6,-1
4,FC NANTES,5,1,2,1,5,5,0
5,NÎMES,5,1,2,2,8,7,1
6,OL,7,1,4,1,7,5,2
7,FC METZ,8,2,2,3,7,7,0
8,FC NANTES,9,2,3,3,10,11,-1
9,FC NANTES,9,2,3,4,10,14,-4
10,BREST,12,4,0,6,15,22,-7
11,FC NANTES,13,3,4,4,13,15,-2
12,FC NANTES,13,3,4,5,14,18,-4
13,FC NANTES,13,3,4,6,14,22,-8
14,FC NANTES,14,3,5,6,15,23,-8
15,ASSE,16,4,4,7,14,21,-7
16,ASSE,17,4,5,7,16,23,-7
17,ASSE,18,4,6,7,18,25,-7
18,ASSE,19,4,7,7,19,26,-7
19,REIMS,21,5,6,8,27,29,-2
20,OGC NICE,23,6,5,9,24,31,-7
21,REIMS,24,6,6,9,29,31,-2
22,BREST,26,8,2,12,33,41,-8
23,OGC NICE,26,7,5,11,26,34,-8
24,REIMS,28,7,7,10,30,32,-2
25,OGC NICE,29,8,5,12,30,36,-6
26,ASSE,30,7,9,10,26,37,-11
27,BREST,31,9,4,14,39,49,-10
28,STRASBOURG,33,9,6,13,36,41,-5
29,BREST,34,10,4,15,43,53,-10
30,BREST,35,10,5,15,43,53,-10
31,BORDEAUX,36,10,6,15,34,41,-7
32,STRASBOURG,36,10,6,16,41,50,-9
33,STRASBOURG,37,10,7,16,42,51,-9
34,ASSE,39,10,9,15,39,52,-13
35,BREST,40,11,7,17,48,61,-13
36,BREST,40,11,7,18,50,64,-14
37,BORDEAUX,42,12,6,19,40,55,-15
38,REIMS,42,9,15,14,42,50,-8
