leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,RENNES,1,0,1,0,1,1,0
2,MONTPELLIER,3,1,0,1,3,3,0
3,BORDEAUX,5,1,2,0,2,0,2
4,OGC NICE,6,2,0,2,5,7,-2
5,OGC NICE,7,2,1,2,5,7,-2
6,OM,9,2,3,1,7,7,0
7,ASSE,10,3,1,3,9,10,-1
8,FC METZ,11,3,2,3,9,7,2
9,MONTPELLIER,14,4,2,3,14,13,1
10,ANGERS SCO,16,5,1,4,15,20,-5
11,FC METZ,16,4,4,3,12,9,3
12,BREST,18,6,0,6,21,23,-2
13,BORDEAUX,19,5,4,4,13,13,0
14,BREST,21,7,0,7,23,25,-2
15,BREST,22,7,1,7,25,27,-2
16,FC METZ,23,6,5,5,19,16,3
17,FC METZ,23,6,5,6,19,17,2
18,BREST,26,8,2,8,30,31,-1
19,BORDEAUX,26,7,5,7,20,21,-1
20,FC METZ,28,7,7,6,21,18,3
21,ANGERS SCO,30,9,3,9,26,33,-7
22,BORDEAUX,32,9,5,8,26,24,2
23,BORDEAUX,32,9,5,9,26,27,-1
24,BORDEAUX,32,9,5,10,27,29,-2
25,ANGERS SCO,34,10,4,11,30,40,-10
26,ANGERS SCO,35,10,5,11,30,40,-10
27,ANGERS SCO,36,10,6,11,32,42,-10
28,RENNES,38,10,8,10,33,32,1
29,ANGERS SCO,39,11,6,12,33,43,-10
30,ANGERS SCO,40,11,7,12,33,43,-10
31,OGC NICE,42,12,6,13,41,42,-1
32,FC METZ,42,11,9,12,36,38,-2
33,OGC NICE,43,12,7,14,41,44,-3
34,FC METZ,43,11,10,13,37,41,-4
35,OGC NICE,46,13,7,15,44,47,-3
36,FC METZ,46,12,10,14,42,45,-3
37,FC METZ,46,12,10,15,43,47,-4
38,FC METZ,47,12,11,15,44,48,-4
