leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,FCGB,3,1,0,0,1,0,1
2,LOSC,4,1,1,0,1,0,1
3,SRFC,4,1,1,1,6,4,2
4,FCN,7,2,1,1,3,2,1
5,SRFC,8,2,2,1,8,5,3
6,FCN,10,3,1,2,5,5,0
7,FCN,11,3,2,2,5,5,0
8,MHSC,13,4,1,3,7,4,3
9,MHSC,14,4,2,3,8,5,3
10,FCM,15,4,3,3,10,9,1
11,OGCN,17,5,2,4,16,15,1
12,ASM,18,5,3,4,14,13,1
13,SRFC,19,5,4,4,15,14,1
14,SRFC,22,6,4,4,16,14,2
15,FCN,24,6,6,3,13,11,2
16,FCN,24,6,6,4,14,13,1
17,ASM,26,7,5,5,21,18,3
18,SRFC,28,8,4,6,20,21,-1
19,FCN,30,8,6,5,19,17,2
20,FCN,31,8,7,5,19,17,2
21,FCGB,32,9,5,7,27,29,-2
22,FCGB,33,9,6,7,27,29,-2
23,FCGB,34,9,7,7,28,30,-2
24,MHSC,36,10,6,8,31,24,7
25,MHSC,37,10,7,8,31,24,7
26,MHSC,40,11,7,8,33,24,9
27,FCGB,42,11,9,7,32,32,0
28,MHSC,43,12,7,9,36,30,6
29,MHSC,46,13,7,9,39,31,8
30,MHSC,46,13,7,10,39,32,7
31,MHSC,49,14,7,10,42,33,9
32,MHSC,49,14,7,11,42,34,8
33,MHSC,52,15,7,11,43,34,9
34,MHSC,52,15,7,12,43,35,8
35,MHSC,53,15,8,12,43,35,8
36,MHSC,56,16,8,12,44,35,9
37,MHSC,56,16,8,13,45,37,8
38,MHSC,56,16,8,14,46,39,7
