leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,TFC,0,0,0,1,2,3,-1
2,FCM,2,0,2,0,1,1,0
3,TFC,3,1,0,2,4,5,-1
4,FCM,5,1,2,1,3,4,-1
5,SCB,6,1,3,1,6,7,-1
6,TFC,7,2,1,3,8,10,-2
7,SMC,7,2,1,4,8,8,0
8,RCL,8,2,2,4,7,8,-1
9,FCL,10,3,1,5,8,11,-3
10,SDR,11,3,2,5,10,20,-10
11,SDR,14,4,2,5,11,20,-9
12,TFC,14,4,2,6,14,17,-3
13,LOSC,16,4,4,5,9,12,-3
14,TFC,17,5,2,7,17,19,-2
15,TFC,17,5,2,8,19,22,-3
16,TEGG,19,6,1,9,16,24,-8
17,FCM,19,5,4,8,16,23,-7
18,FCL,20,6,2,10,20,24,-4
19,TFC,21,6,3,10,22,29,-7
20,SCB,21,5,6,9,20,25,-5
21,FCL,23,7,2,12,23,29,-6
22,SCB,23,5,8,9,21,26,-5
23,TFC,25,7,4,12,24,34,-10
24,SMC,27,7,6,11,33,35,-2
25,SDR,30,8,6,11,30,42,-12
26,SMC,31,8,7,11,39,38,1
27,SCB,33,8,9,10,28,30,-2
28,SMC,34,9,7,12,43,42,1
29,SMC,34,9,7,13,44,44,0
30,SMC,35,9,8,13,44,44,0
31,SCB,37,9,10,12,31,37,-6
32,SCB,37,9,10,13,31,39,-8
33,SDR,38,10,8,15,39,55,-16
34,TFC,39,11,6,17,36,53,-17
35,SMC,39,10,9,16,47,52,-5
36,FCL,42,12,6,18,43,48,-5
37,SDR,44,12,8,17,45,63,-18
38,FCN,45,11,12,15,29,40,-11
