leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,Evian TG,0,0,0,1,0,3,-3
2,Evian TG,0,0,0,2,2,9,-7
3,Evian TG,1,0,1,2,2,9,-7
4,Evian TG,1,0,1,3,2,10,-8
5,Evian TG,1,0,1,4,3,13,-10
6,Evian TG,1,0,1,5,4,15,-11
7,Evian TG,4,1,1,5,6,16,-10
8,EA GUINGAMP,6,2,0,6,4,12,-8
9,EA GUINGAMP,6,2,0,7,4,13,-9
10,RC LENS,8,2,2,6,8,13,-5
11,EA GUINGAMP,9,3,0,8,8,21,-13
12,Evian TG,10,3,1,8,11,22,-11
13,FC LORIENT,10,3,1,9,10,17,-7
14,RC LENS,11,3,2,9,12,18,-6
15,EA GUINGAMP,12,4,0,11,10,27,-17
16,SC BASTIA,14,3,5,8,13,21,-8
17,SC BASTIA,14,3,5,9,13,22,-9
18,SM CAEN,14,3,5,10,21,31,-10
19,SM CAEN,15,3,6,10,22,32,-10
20,SM CAEN,15,3,6,11,22,33,-11
21,SM CAEN,18,4,6,11,26,34,-8
22,FC METZ,20,5,5,12,19,32,-13
23,FC METZ,21,5,6,12,19,32,-13
24,FC METZ,21,5,6,13,19,34,-15
25,FC METZ,21,5,6,14,19,36,-17
26,FC METZ,22,5,7,14,19,36,-17
27,FC METZ,22,5,7,15,20,38,-18
28,FC METZ,22,5,7,16,20,39,-19
29,FC METZ,22,5,7,17,22,42,-20
30,FC METZ,23,5,8,17,22,42,-20
31,RC LENS,25,6,7,18,28,49,-21
32,FC METZ,26,6,8,18,26,47,-21
33,RC LENS,26,6,8,19,29,52,-23
34,RC LENS,26,6,8,20,29,55,-26
35,RC LENS,26,6,8,21,30,58,-28
36,RC LENS,26,6,8,22,30,59,-29
37,RC LENS,26,6,8,23,31,61,-30
38,RC LENS,29,7,8,23,32,61,-29
