leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,MONTPELLIER,0,0,0,1,0,1,-1
2,SC BASTIA,1,0,1,1,3,5,-2
3,AS MONACO,3,1,0,2,3,6,-3
4,OL,3,1,0,3,4,5,-1
5,FC METZ,5,1,2,2,3,5,-2
6,OGC NICE,7,2,1,3,6,11,-5
7,FC LORIENT,7,2,1,4,6,9,-3
8,FC LORIENT,7,2,1,5,6,11,-5
9,SM CAEN,8,2,2,5,9,10,-1
10,Evian TG,10,3,1,6,11,18,-7
11,FC LORIENT,10,3,1,7,9,14,-5
12,RC LENS,11,3,2,7,11,15,-4
13,SM CAEN,12,3,3,7,15,17,-2
14,FC LORIENT,13,4,1,9,11,17,-6
15,SM CAEN,14,3,5,7,18,20,-2
16,EA GUINGAMP,15,5,0,11,15,28,-13
17,FC LORIENT,17,5,2,10,17,23,-6
18,Evian TG,19,6,1,11,20,30,-10
19,FC METZ,19,5,4,10,17,27,-10
20,FC METZ,20,5,5,10,17,27,-10
21,FC METZ,20,5,5,11,19,30,-11
22,TOULOUSE FC,22,6,4,12,23,34,-11
23,FC LORIENT,24,7,3,13,25,32,-7
24,TOULOUSE FC,25,7,4,13,24,36,-12
25,TOULOUSE FC,28,8,4,13,26,37,-11
26,FC LORIENT,28,8,4,14,29,35,-6
27,FC LORIENT,31,9,4,14,31,35,-4
28,FC LORIENT,31,9,4,15,31,37,-6
29,Evian TG,32,10,2,17,31,46,-15
30,FC LORIENT,34,10,4,16,34,41,-7
31,FC LORIENT,34,10,4,17,34,44,-10
32,REIMS,35,9,8,15,37,54,-17
33,Evian TG,37,11,4,18,35,50,-15
34,REIMS,38,10,8,16,41,59,-18
35,REIMS,38,10,8,17,41,61,-20
36,REIMS,41,11,8,17,44,63,-19
37,TOULOUSE FC,42,12,6,19,41,61,-20
38,TOULOUSE FC,42,12,6,20,43,64,-21
