leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,BORDEAUX,3,1,0,0,1,0,1
2,LOSC,4,1,1,0,1,0,1
3,RENNES,4,1,1,1,6,4,2
4,FC NANTES,7,2,1,1,3,2,1
5,RENNES,8,2,2,1,8,5,3
6,FC NANTES,10,3,1,2,5,5,0
7,FC NANTES,11,3,2,2,5,5,0
8,MONTPELLIER,13,4,1,3,7,4,3
9,MONTPELLIER,14,4,2,3,8,5,3
10,FC METZ,15,4,3,3,10,9,1
11,OGC NICE,17,5,2,4,16,15,1
12,AS MONACO,18,5,3,4,14,13,1
13,RENNES,19,5,4,4,15,14,1
14,RENNES,22,6,4,4,16,14,2
15,FC NANTES,24,6,6,3,13,11,2
16,FC NANTES,24,6,6,4,14,13,1
17,AS MONACO,26,7,5,5,21,18,3
18,RENNES,28,8,4,6,20,21,-1
19,FC NANTES,30,8,6,5,19,17,2
20,FC NANTES,31,8,7,5,19,17,2
21,BORDEAUX,32,9,5,7,27,29,-2
22,BORDEAUX,33,9,6,7,27,29,-2
23,BORDEAUX,34,9,7,7,28,30,-2
24,MONTPELLIER,36,10,6,8,31,24,7
25,MONTPELLIER,37,10,7,8,31,24,7
26,MONTPELLIER,40,11,7,8,33,24,9
27,BORDEAUX,42,11,9,7,32,32,0
28,MONTPELLIER,43,12,7,9,36,30,6
29,MONTPELLIER,46,13,7,9,39,31,8
30,MONTPELLIER,46,13,7,10,39,32,7
31,MONTPELLIER,49,14,7,10,42,33,9
32,MONTPELLIER,49,14,7,11,42,34,8
33,MONTPELLIER,52,15,7,11,43,34,9
34,MONTPELLIER,52,15,7,12,43,35,8
35,MONTPELLIER,53,15,8,12,43,35,8
36,MONTPELLIER,56,16,8,12,44,35,9
37,MONTPELLIER,56,16,8,13,45,37,8
38,MONTPELLIER,56,16,8,14,46,39,7
