leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,FC NANTES,3,1,0,0,1,0,1
2,FC LORIENT,4,1,1,0,2,1,1
3,PARIS SG,5,1,2,0,4,2,2
4,FC LORIENT,7,2,1,1,6,3,3
5,MONTPELLIER,9,3,0,2,5,2,3
6,MONTPELLIER,10,3,1,2,5,2,3
7,FC METZ,11,3,2,2,7,6,1
8,ASSE,14,4,2,2,9,9,0
9,OL,14,4,2,3,15,8,7
10,FC NANTES,16,4,4,2,8,7,1
11,BORDEAUX,18,5,3,3,16,13,3
12,FC NANTES,20,5,5,2,11,8,3
13,ASSE,22,6,4,3,13,12,1
14,ASSE,23,6,5,3,13,12,1
15,RENNES,25,7,4,4,18,14,4
16,BORDEAUX,28,8,4,4,22,18,4
17,RENNES,28,8,4,5,20,19,1
18,AS MONACO,29,8,5,5,22,18,4
19,BORDEAUX,31,9,4,6,26,27,-1
20,BORDEAUX,32,9,5,6,26,27,-1
21,MONTPELLIER,32,9,5,7,26,22,4
22,MONTPELLIER,35,10,5,7,30,22,8
23,MONTPELLIER,36,10,6,7,30,22,8
24,BORDEAUX,37,10,7,7,29,30,-1
25,BORDEAUX,40,11,7,7,30,30,0
26,BORDEAUX,41,11,8,7,31,31,0
27,ASSE,43,11,10,6,30,22,8
28,BORDEAUX,45,12,9,7,34,33,1
29,BORDEAUX,48,13,9,7,37,35,2
30,BORDEAUX,48,13,9,8,38,37,1
31,BORDEAUX,51,14,9,8,40,38,2
32,BORDEAUX,54,15,9,8,41,38,3
33,BORDEAUX,54,15,9,9,41,40,1
34,BORDEAUX,55,15,10,9,42,41,1
35,BORDEAUX,56,15,11,9,42,41,1
36,BORDEAUX,59,16,11,9,44,42,2
37,BORDEAUX,60,16,12,9,45,43,2
38,BORDEAUX,63,17,12,9,47,44,3
