leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,PSG,1,0,1,0,2,2,0
2,MHSC,3,1,0,1,2,1,1
3,SCB,4,1,1,1,4,5,-1
4,RCL,6,2,0,2,5,4,1
5,OGCN,7,2,1,2,5,9,-4
6,FCL,7,2,1,3,6,5,1
7,ASM,10,3,1,3,7,9,-2
8,TFC,11,3,2,3,12,11,1
9,OGCN,14,4,2,3,9,12,-3
10,MHSC,14,4,2,4,9,10,-1
11,LOSC,15,4,3,4,8,9,-1
12,SRFC,16,4,4,4,14,14,0
13,TFC,17,5,2,6,17,17,0
14,SDR,19,5,4,5,14,21,-7
15,LOSC,19,5,4,6,10,13,-3
16,TFC,20,6,2,8,21,23,-2
17,OGCN,21,6,3,8,21,24,-3
18,LOSC,24,6,6,6,15,15,0
19,LOSC,24,6,6,7,16,17,-1
20,LOSC,27,7,6,7,17,17,0
21,SDR,28,8,4,9,27,36,-9
22,SDR,29,8,5,9,27,36,-9
23,EAG,29,9,2,12,27,36,-9
24,LOSC,31,8,7,9,20,21,-1
25,LOSC,32,8,8,9,20,21,-1
26,FCN,33,8,9,9,20,26,-6
27,EAG,35,11,2,14,30,39,-9
28,FCN,36,9,9,10,22,29,-7
29,SRFC,38,10,8,11,28,37,-9
30,SRFC,39,10,9,11,28,37,-9
31,EAG,39,12,3,16,33,44,-11
32,FCN,40,10,10,12,25,33,-8
33,OGCN,41,11,8,14,37,42,-5
34,EAG,43,13,4,17,36,46,-10
35,FCN,44,11,11,13,27,36,-9
36,EAG,46,14,4,18,38,52,-14
37,SCB,47,12,11,14,37,43,-6
38,OGCN,48,13,9,16,44,53,-9
