leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,REIMS,1,0,1,0,2,2,0
2,OL,3,1,0,1,3,2,1
3,OM,4,1,1,1,4,5,-1
4,MONTPELLIER,6,2,0,2,4,2,2
5,FC NANTES,7,2,1,2,3,4,-1
6,SM CAEN,7,2,1,3,8,6,2
7,TOULOUSE FC,10,3,1,3,11,10,1
8,OL,11,3,2,3,12,8,4
9,ASSE,14,4,2,3,9,10,-1
10,AS MONACO,14,4,2,4,10,11,-1
11,FC METZ,15,4,3,4,10,10,0
12,OGC NICE,17,5,2,5,17,18,-1
13,REIMS,18,5,3,5,14,21,-7
14,LOSC,19,5,4,5,10,12,-2
15,AS MONACO,20,5,5,5,17,18,-1
16,MONTPELLIER,21,6,3,7,14,16,-2
17,REIMS,22,6,4,7,19,27,-8
18,REIMS,25,7,4,7,22,29,-7
19,MONTPELLIER,26,7,5,7,21,19,2
20,REIMS,28,8,4,8,26,32,-6
21,OGC NICE,28,8,4,9,26,28,-2
22,RENNES,30,8,6,8,23,29,-6
23,RENNES,30,8,6,9,23,30,-7
24,EA GUINGAMP,32,10,2,12,28,36,-8
25,FC NANTES,33,8,9,8,20,25,-5
26,SC BASTIA,33,8,9,9,28,28,0
27,RENNES,35,9,8,10,27,34,-7
28,SC BASTIA,36,9,9,10,30,31,-1
29,EA GUINGAMP,38,12,2,15,32,41,-9
30,EA GUINGAMP,39,12,3,15,32,41,-9
31,FC NANTES,40,10,10,11,25,32,-7
32,OGC NICE,41,11,8,13,36,39,-3
33,FC NANTES,43,11,10,12,26,33,-7
34,FC NANTES,44,11,11,12,27,34,-7
35,EA GUINGAMP,46,14,4,17,38,46,-8
36,SC BASTIA,46,12,10,14,36,42,-6
37,EA GUINGAMP,49,15,4,18,40,53,-13
38,EA GUINGAMP,49,15,4,19,41,55,-14
