leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,TOULOUSE FC,0,0,0,1,2,3,-1
2,FC METZ,2,0,2,0,1,1,0
3,TOULOUSE FC,3,1,0,2,4,5,-1
4,FC METZ,5,1,2,1,3,4,-1
5,SC BASTIA,6,1,3,1,6,7,-1
6,TOULOUSE FC,7,2,1,3,8,10,-2
7,SM CAEN,7,2,1,4,8,8,0
8,RC LENS,8,2,2,4,7,8,-1
9,FC LORIENT,10,3,1,5,8,11,-3
10,REIMS,11,3,2,5,10,20,-10
11,REIMS,14,4,2,5,11,20,-9
12,TOULOUSE FC,14,4,2,6,14,17,-3
13,LOSC,16,4,4,5,9,12,-3
14,TOULOUSE FC,17,5,2,7,17,19,-2
15,TOULOUSE FC,17,5,2,8,19,22,-3
16,Evian TG,19,6,1,9,16,24,-8
17,FC METZ,19,5,4,8,16,23,-7
18,FC LORIENT,20,6,2,10,20,24,-4
19,TOULOUSE FC,21,6,3,10,22,29,-7
20,SC BASTIA,21,5,6,9,20,25,-5
21,FC LORIENT,23,7,2,12,23,29,-6
22,SC BASTIA,23,5,8,9,21,26,-5
23,TOULOUSE FC,25,7,4,12,24,34,-10
24,SM CAEN,27,7,6,11,33,35,-2
25,REIMS,30,8,6,11,30,42,-12
26,SM CAEN,31,8,7,11,39,38,1
27,SC BASTIA,33,8,9,10,28,30,-2
28,SM CAEN,34,9,7,12,43,42,1
29,SM CAEN,34,9,7,13,44,44,0
30,SM CAEN,35,9,8,13,44,44,0
31,SC BASTIA,37,9,10,12,31,37,-6
32,SC BASTIA,37,9,10,13,31,39,-8
33,REIMS,38,10,8,15,39,55,-16
34,TOULOUSE FC,39,11,6,17,36,53,-17
35,SM CAEN,39,10,9,16,47,52,-5
36,FC LORIENT,42,12,6,18,43,48,-5
37,REIMS,44,12,8,17,45,63,-18
38,FC NANTES,45,11,12,15,29,40,-11
