leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,MHSC,0,0,0,1,0,1,-1
2,SCB,1,0,1,1,3,5,-2
3,ASM,3,1,0,2,3,6,-3
4,OL,3,1,0,3,4,5,-1
5,FCM,5,1,2,2,3,5,-2
6,OGCN,7,2,1,3,6,11,-5
7,FCL,7,2,1,4,6,9,-3
8,FCL,7,2,1,5,6,11,-5
9,SMC,8,2,2,5,9,10,-1
10,TEGG,10,3,1,6,11,18,-7
11,FCL,10,3,1,7,9,14,-5
12,RCL,11,3,2,7,11,15,-4
13,SMC,12,3,3,7,15,17,-2
14,FCL,13,4,1,9,11,17,-6
15,SMC,14,3,5,7,18,20,-2
16,EAG,15,5,0,11,15,28,-13
17,FCL,17,5,2,10,17,23,-6
18,TEGG,19,6,1,11,20,30,-10
19,FCM,19,5,4,10,17,27,-10
20,FCM,20,5,5,10,17,27,-10
21,FCM,20,5,5,11,19,30,-11
22,TFC,22,6,4,12,23,34,-11
23,FCL,24,7,3,13,25,32,-7
24,TFC,25,7,4,13,24,36,-12
25,TFC,28,8,4,13,26,37,-11
26,FCL,28,8,4,14,29,35,-6
27,FCL,31,9,4,14,31,35,-4
28,FCL,31,9,4,15,31,37,-6
29,TEGG,32,10,2,17,31,46,-15
30,FCL,34,10,4,16,34,41,-7
31,FCL,34,10,4,17,34,44,-10
32,SDR,35,9,8,15,37,54,-17
33,TEGG,37,11,4,18,35,50,-15
34,SDR,38,10,8,16,41,59,-18
35,SDR,38,10,8,17,41,61,-20
36,SDR,41,11,8,17,44,63,-19
37,TFC,42,12,6,19,41,61,-20
38,TFC,42,12,6,20,43,64,-21
