leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,DIJON FCO,0,0,0,1,0,3,-3
2,AMIENS SC,0,0,0,2,0,4,-4
3,DIJON FCO,1,0,1,2,3,9,-6
4,AMIENS SC,3,1,0,3,3,7,-4
5,STRASBOURG,4,1,1,3,4,8,-4
6,DIJON FCO,4,1,1,4,6,13,-7
7,LOSC,5,1,2,4,4,11,-7
8,STRASBOURG,5,1,2,5,6,14,-8
9,DIJON FCO,6,1,3,5,11,19,-8
10,DIJON FCO,9,2,3,5,13,20,-7
11,STRASBOURG,10,2,4,5,13,20,-7
12,STRASBOURG,10,2,4,6,13,23,-10
13,STRASBOURG,13,3,4,6,15,24,-9
14,OGC NICE,14,4,2,8,15,25,-10
15,LOSC,15,4,3,8,14,23,-9
16,TOULOUSE FC,16,4,4,8,14,23,-9
17,LOSC,18,5,3,9,16,26,-10
18,LOSC,18,5,3,10,16,29,-13
19,LOSC,19,5,4,10,17,30,-13
20,ANGERS SCO,19,3,10,7,22,30,-8
21,TROYES,21,6,3,12,21,31,-10
22,LOSC,22,6,4,12,19,33,-14
23,TROYES,24,7,3,13,22,32,-10
24,TROYES,25,7,4,13,22,32,-10
25,ANGERS SCO,25,5,10,10,27,38,-11
26,AMIENS SC,26,7,5,14,22,30,-8
27,TROYES,28,8,4,15,24,36,-12
28,TROYES,28,8,4,16,24,38,-14
29,TROYES,28,8,4,17,24,39,-15
30,TROYES,29,8,5,17,25,40,-15
31,TROYES,29,8,5,18,25,42,-17
32,TROYES,29,8,5,19,25,46,-21
33,LOSC,29,7,8,18,32,53,-21
34,TROYES,29,8,5,21,28,51,-23
35,TROYES,32,9,5,21,31,52,-21
36,TOULOUSE FC,34,8,10,18,34,49,-15
37,TOULOUSE FC,34,8,10,19,36,53,-17
38,TOULOUSE FC,37,9,10,19,38,54,-16
