leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,TOULOUSE FC,0,0,0,1,2,3,-1
2,STRASBOURG,3,1,0,1,3,4,-1
3,LOSC,3,1,0,2,3,5,-2
4,LOSC,4,1,1,2,4,6,-2
5,AMIENS SC,6,2,0,3,4,7,-3
6,TOULOUSE FC,7,2,1,3,8,12,-4
7,TROYES,8,2,2,3,5,6,-1
8,MONTPELLIER,9,2,3,3,5,6,-1
9,TOULOUSE FC,11,3,2,4,10,15,-5
10,AMIENS SC,12,4,0,6,8,11,-3
11,AMIENS SC,13,4,1,6,9,12,-3
12,AMIENS SC,14,4,2,6,10,13,-3
13,DIJON FCO,15,4,3,6,17,22,-5
14,BORDEAUX,17,4,5,5,17,20,-3
15,TROYES,18,5,3,7,16,20,-4
16,OGC NICE,20,6,2,8,20,27,-7
17,DIJON FCO,21,6,3,8,24,31,-7
18,AMIENS SC,21,6,3,9,16,20,-4
19,AMIENS SC,21,6,3,10,16,21,-5
20,BORDEAUX,23,6,5,9,23,29,-6
21,BORDEAUX,23,6,5,10,23,31,-8
22,AMIENS SC,25,7,4,11,20,24,-4
23,SM CAEN,27,8,3,12,15,26,-11
24,ASSE,29,8,5,11,24,38,-14
25,STRASBOURG,30,8,6,11,30,42,-12
26,DIJON FCO,32,9,5,12,36,52,-16
27,SM CAEN,32,9,5,13,20,32,-12
28,ASSE,35,9,8,11,30,43,-13
29,EA GUINGAMP,35,9,8,12,30,43,-13
30,SM CAEN,35,10,5,15,22,36,-14
31,ANGERS SCO,35,8,11,12,36,42,-6
32,AMIENS SC,37,10,7,15,29,34,-5
33,ANGERS SCO,37,8,13,12,38,44,-6
34,AMIENS SC,40,11,7,16,32,38,-6
35,AMIENS SC,41,11,8,16,32,38,-6
36,AMIENS SC,42,11,9,16,34,40,-6
37,DIJON FCO,45,12,9,16,53,72,-19
38,AMIENS SC,45,12,9,17,37,42,-5
