leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,STRASBOURG,0,0,0,1,0,4,-4
2,DIJON FCO,0,0,0,2,1,7,-6
3,AMIENS SC,0,0,0,3,0,7,-7
4,FC METZ,0,0,0,4,1,7,-6
5,FC METZ,0,0,0,5,2,12,-10
6,FC METZ,3,1,0,5,3,12,-9
7,FC METZ,3,1,0,6,3,13,-10
8,FC METZ,3,1,0,7,3,14,-11
9,FC METZ,3,1,0,8,4,17,-13
10,FC METZ,3,1,0,9,5,19,-14
11,FC METZ,3,1,0,10,5,21,-16
12,FC METZ,3,1,0,11,5,24,-19
13,FC METZ,4,1,1,11,5,24,-19
14,FC METZ,4,1,1,12,5,26,-21
15,FC METZ,4,1,1,13,5,29,-24
16,FC METZ,4,1,1,14,6,32,-26
17,FC METZ,5,1,2,14,7,33,-26
18,FC METZ,8,2,2,14,10,34,-24
19,FC METZ,11,3,2,14,13,34,-21
20,FC METZ,12,3,3,14,14,35,-21
21,FC METZ,15,4,3,14,17,35,-18
22,FC METZ,15,4,3,15,18,38,-20
23,FC METZ,18,5,3,15,20,39,-19
24,FC METZ,18,5,3,16,23,45,-22
25,FC METZ,18,5,3,17,23,46,-23
26,FC METZ,18,5,3,18,23,47,-24
27,FC METZ,19,5,4,18,25,49,-24
28,FC METZ,20,5,5,18,26,50,-24
29,FC METZ,20,5,5,19,26,55,-29
30,FC METZ,21,5,6,19,27,56,-29
31,FC METZ,22,5,7,19,29,58,-29
32,FC METZ,22,5,7,20,29,63,-34
33,FC METZ,25,6,7,20,31,64,-33
34,FC METZ,26,6,8,20,32,65,-33
35,FC METZ,26,6,8,21,33,68,-35
36,FC METZ,26,6,8,22,34,70,-36
37,FC METZ,26,6,8,23,34,72,-38
38,FC METZ,26,6,8,24,34,76,-42
