leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OL,0,0,0,1,0,3,-3
2,OL,0,0,0,2,0,4,-4
3,PSG,1,0,1,2,3,9,-6
4,PSG,3,1,0,3,3,7,-4
5,PSG,4,1,1,3,4,8,-4
6,PSG,4,1,1,4,6,13,-7
7,PSG,5,1,2,4,4,11,-7
8,PSG,5,1,2,5,6,14,-8
9,PSG,6,1,3,5,11,19,-8
10,PSG,9,2,3,5,13,20,-7
11,PSG,10,2,4,5,13,20,-7
12,PSG,10,2,4,6,13,23,-10
13,PSG,13,3,4,6,15,24,-9
14,PSG,14,4,2,8,15,25,-10
15,PSG,15,4,3,8,14,23,-9
16,PSG,16,4,4,8,14,23,-9
17,PSG,18,5,3,9,16,26,-10
18,PSG,18,5,3,10,16,29,-13
19,PSG,19,5,4,10,17,30,-13
20,PSG,19,3,10,7,22,30,-8
21,PSG,21,6,3,12,21,31,-10
22,PSG,22,6,4,12,19,33,-14
23,PSG,24,7,3,13,22,32,-10
24,PSG,25,7,4,13,22,32,-10
25,PSG,25,5,10,10,27,38,-11
26,PSG,26,7,5,14,22,30,-8
27,PSG,28,8,4,15,24,36,-12
28,PSG,28,8,4,16,24,38,-14
29,PSG,28,8,4,17,24,39,-15
30,PSG,29,8,5,17,25,40,-15
31,PSG,29,8,5,18,25,42,-17
32,PSG,29,8,5,19,25,46,-21
33,PSG,29,7,8,18,32,53,-21
34,PSG,29,8,5,21,28,51,-23
35,PSG,32,9,5,21,31,52,-21
36,PSG,34,8,10,18,34,49,-15
37,PSG,34,8,10,19,36,53,-17
38,PSG,37,9,10,19,38,54,-16
