leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OL,3,1,0,0,1,0,1
2,OL,4,1,1,0,4,2,2
3,PSG,5,1,2,0,5,3,2
4,PSG,6,1,3,0,6,4,2
5,PSG,7,1,4,0,7,5,2
6,PSG,10,3,1,2,3,4,-1
7,PSG,12,3,3,1,14,10,4
8,PSG,14,4,2,2,10,8,2
9,PSG,16,4,4,1,16,14,2
10,PSG,16,4,4,2,16,15,1
11,PSG,18,6,0,5,8,8,0
12,PSG,18,6,0,6,8,13,-5
13,PSG,18,5,3,5,14,18,-4
14,PSG,20,5,5,4,12,8,4
15,PSG,21,5,6,4,12,8,4
16,PSG,23,7,2,7,11,16,-5
17,PSG,23,5,8,4,14,10,4
18,PSG,25,7,4,7,23,24,-1
19,PSG,26,6,8,5,17,13,4
20,PSG,29,8,5,7,23,24,-1
21,PSG,29,8,5,8,23,26,-3
22,PSG,31,7,10,5,20,15,5
23,PSG,31,7,10,6,20,19,1
24,PSG,34,10,4,10,29,34,-5
25,PSG,35,10,5,10,32,34,-2
26,PSG,35,10,5,11,32,35,-3
27,PSG,38,11,5,11,34,35,-1
28,PSG,40,11,7,10,28,29,-1
29,PSG,42,12,6,11,39,41,-2
30,PSG,42,9,15,6,28,25,3
31,PSG,45,13,6,12,42,43,-1
32,PSG,46,13,7,12,43,44,-1
33,PSG,46,10,16,7,32,29,3
34,PSG,48,13,9,12,43,41,2
35,PSG,51,14,9,12,46,46,0
36,PSG,51,14,9,13,47,48,-1
37,PSG,52,15,7,15,49,48,1
38,PSG,55,15,10,13,47,50,-3
