leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OL,3,1,0,0,3,1,2
2,OL,6,2,0,0,4,0,4
3,PSG,7,2,1,0,9,4,5
4,PSG,8,2,2,0,9,4,5
5,PSG,10,3,1,1,6,4,2
6,PSG,12,3,3,0,10,6,4
7,PSG,14,4,2,1,9,6,3
8,PSG,16,5,1,2,6,5,1
9,PSG,17,5,2,2,18,15,3
10,PSG,19,5,4,1,25,15,10
11,PSG,21,6,3,2,21,17,4
12,PSG,24,7,3,2,26,17,9
13,PSG,25,7,4,2,27,18,9
14,PSG,28,8,4,2,28,18,10
15,PSG,29,9,2,4,36,16,20
16,PSG,32,9,5,2,32,19,13
17,PSG,35,10,5,2,35,19,16
18,PSG,35,10,5,3,35,21,14
19,PSG,38,11,5,3,38,22,16
20,PSG,41,12,5,3,41,22,19
21,PSG,43,13,4,4,48,21,27
22,PSG,46,14,4,4,51,22,29
23,PSG,47,14,5,4,53,24,29
24,PSG,48,14,6,4,54,28,26
25,PSG,48,14,6,5,54,30,24
26,PSG,49,14,7,5,56,32,24
27,PSG,50,14,8,5,57,33,24
28,PSG,51,14,9,5,58,34,24
29,PSG,54,15,9,5,59,34,25
30,PSG,57,16,9,5,62,36,26
31,PSG,60,17,9,5,64,36,28
32,PSG,63,18,9,5,64,38,26
33,PSG,66,19,9,5,67,40,27
34,PSG,69,20,9,5,72,41,31
35,PSG,70,20,10,5,73,42,31
36,PSG,73,21,10,5,75,43,32
37,PSG,74,21,11,5,78,46,32
38,PSG,77,22,11,5,80,47,33
