leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OL,1,0,1,0,2,2,0
2,OL,3,1,0,1,3,3,0
3,PSG,4,1,1,1,4,5,-1
4,PSG,6,2,0,2,8,11,-3
5,PSG,7,2,1,2,7,10,-3
6,PSG,9,3,0,3,7,8,-1
7,PSG,9,3,0,4,8,11,-3
8,PSG,10,3,1,4,12,12,0
9,PSG,12,2,6,1,14,11,3
10,PSG,14,4,2,4,11,15,-4
11,PSG,15,4,3,4,11,15,-4
12,PSG,15,4,3,5,14,15,-1
13,PSG,16,4,4,5,12,17,-5
14,PSG,18,5,3,6,13,14,-1
15,PSG,20,5,5,5,20,20,0
16,PSG,21,6,3,7,24,27,-3
17,PSG,22,6,4,7,19,23,-4
18,PSG,24,7,3,8,11,18,-7
19,PSG,24,7,3,9,28,33,-5
20,PSG,25,7,4,9,24,29,-5
21,PSG,27,8,3,10,14,22,-8
22,PSG,27,7,6,9,27,37,-10
23,PSG,29,8,5,10,24,32,-8
24,PSG,31,9,4,11,28,33,-5
25,PSG,33,9,6,10,25,32,-7
26,PSG,34,9,7,10,26,33,-7
27,PSG,35,9,8,10,28,35,-7
28,PSG,36,10,6,12,40,54,-14
29,PSG,37,10,7,12,41,55,-14
30,PSG,38,10,8,12,43,57,-14
31,PSG,38,10,8,13,32,46,-14
32,PSG,41,11,8,13,36,46,-10
33,PSG,43,12,7,14,39,43,-4
34,PSG,45,12,9,13,41,49,-8
35,PSG,46,12,10,13,33,39,-6
36,PSG,46,12,10,14,33,41,-8
37,PSG,49,13,10,14,35,41,-6
38,PSG,51,11,18,9,36,33,3
