leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,FC METZ,0,0,0,1,1,3,-2
2,SM CAEN,0,0,0,2,0,2,-2
3,TOULOUSE FC,3,1,0,2,5,9,-4
4,DIJON FCO,4,1,1,2,5,10,-5
5,LOSC,5,1,2,2,4,6,-2
6,TROYES,5,1,2,3,4,6,-2
7,AMIENS SC,6,2,0,5,4,10,-6
8,RENNES,6,1,3,4,11,13,-2
9,RENNES,6,1,3,5,11,15,-4
10,RENNES,9,2,3,5,12,15,-3
11,TROYES,12,3,3,5,9,15,-6
12,OGC NICE,13,4,1,7,14,19,-5
13,ANGERS SCO,14,2,8,3,17,20,-3
14,ANGERS SCO,14,2,8,4,17,23,-6
15,EA GUINGAMP,16,4,4,7,14,23,-9
16,STRASBOURG,18,4,6,6,19,27,-8
17,TOULOUSE FC,19,5,4,8,16,23,-7
18,ASSE,20,5,5,8,17,31,-14
19,ASSE,20,5,5,9,18,33,-15
20,AMIENS SC,21,6,3,11,16,22,-6
21,AMIENS SC,22,6,4,11,17,23,-6
22,ASSE,23,6,5,11,20,37,-17
23,ANGERS SCO,25,5,10,8,26,32,-6
24,ANGERS SCO,25,5,10,9,27,34,-7
25,LOSC,26,7,5,13,23,39,-16
26,TOULOUSE FC,27,7,6,13,22,33,-11
27,TOULOUSE FC,28,7,7,13,25,36,-11
28,AMIENS SC,29,8,5,15,23,32,-9
29,AMIENS SC,30,8,6,15,24,33,-9
30,AMIENS SC,31,8,7,15,25,34,-9
31,STRASBOURG,33,8,9,14,37,56,-19
32,STRASBOURG,34,8,10,14,38,57,-19
33,STRASBOURG,34,8,10,15,38,58,-20
34,TOULOUSE FC,34,8,10,16,31,44,-13
35,STRASBOURG,35,8,11,16,40,62,-22
36,LOSC,35,9,8,19,39,61,-22
37,STRASBOURG,38,9,11,17,44,66,-22
38,SM CAEN,38,10,8,20,27,52,-25
