leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OL,0,0,0,1,0,1,-1
2,OL,1,0,1,1,2,3,-1
3,PSG,3,1,0,2,3,6,-3
4,PSG,4,1,1,2,4,7,-3
5,PSG,5,1,2,2,9,9,0
6,PSG,6,2,0,4,4,9,-5
7,PSG,7,2,1,4,8,14,-6
8,PSG,9,3,0,5,7,10,-3
9,PSG,10,3,1,5,12,14,-2
10,PSG,12,3,3,4,9,14,-5
11,PSG,12,3,3,5,13,15,-2
12,PSG,14,4,2,6,13,21,-8
13,PSG,15,4,3,6,13,18,-5
14,PSG,16,4,4,6,13,20,-7
15,PSG,17,5,2,8,17,26,-9
16,PSG,19,5,4,7,15,23,-8
17,PSG,20,5,5,7,22,26,-4
18,PSG,21,6,3,9,19,24,-5
19,PSG,21,6,3,10,20,27,-7
20,PSG,23,6,5,9,20,33,-13
21,PSG,23,6,5,10,20,36,-16
22,PSG,25,7,4,11,31,45,-14
23,PSG,26,7,5,11,22,38,-16
24,PSG,27,7,6,11,28,41,-13
25,PSG,30,8,6,11,26,40,-14
26,PSG,30,8,6,12,32,47,-15
27,PSG,31,8,7,12,32,47,-15
28,PSG,31,7,10,11,32,40,-8
29,PSG,32,7,11,11,32,40,-8
30,PSG,35,9,8,13,30,45,-15
31,PSG,35,10,5,16,23,39,-16
32,PSG,36,8,12,12,37,43,-6
33,PSG,37,10,7,16,29,37,-8
34,PSG,37,8,13,13,38,46,-8
35,PSG,38,8,14,13,39,47,-8
36,PSG,41,9,14,13,41,48,-7
37,PSG,41,9,14,14,41,50,-9
38,PSG,41,9,14,15,42,52,-10
