leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,ASSE,3,1,0,0,1,0,1
2,ANGERS SCO,4,1,1,0,4,2,2
3,ANGERS SCO,5,1,2,0,5,3,2
4,ANGERS SCO,6,1,3,0,6,4,2
5,ANGERS SCO,7,1,4,0,7,5,2
6,FC NANTES,10,3,1,2,3,4,-1
7,OL,12,3,3,1,14,10,4
8,ASSE,14,4,2,2,10,8,2
9,BORDEAUX,16,4,4,1,16,14,2
10,BORDEAUX,16,4,4,2,16,15,1
11,SM CAEN,18,6,0,5,8,8,0
12,SM CAEN,18,6,0,6,8,13,-5
13,ASSE,18,5,3,5,14,18,-4
14,MONTPELLIER,20,5,5,4,12,8,4
15,MONTPELLIER,21,5,6,4,12,8,4
16,SM CAEN,23,7,2,7,11,16,-5
17,MONTPELLIER,23,5,8,4,14,10,4
18,RENNES,25,7,4,7,23,24,-1
19,MONTPELLIER,26,6,8,5,17,13,4
20,EA GUINGAMP,29,8,5,7,23,24,-1
21,EA GUINGAMP,29,8,5,8,23,26,-3
22,MONTPELLIER,31,7,10,5,20,15,5
23,MONTPELLIER,31,7,10,6,20,19,1
24,OGC NICE,34,10,4,10,29,34,-5
25,BORDEAUX,35,10,5,10,32,34,-2
26,RENNES,35,10,5,11,32,35,-3
27,RENNES,38,11,5,11,34,35,-1
28,FC NANTES,40,11,7,10,28,29,-1
29,OGC NICE,42,12,6,11,39,41,-2
30,MONTPELLIER,42,9,15,6,28,25,3
31,OGC NICE,45,13,6,12,42,43,-1
32,OGC NICE,46,13,7,12,43,44,-1
33,MONTPELLIER,46,10,16,7,32,29,3
34,RENNES,48,13,9,12,43,41,2
35,OGC NICE,51,14,9,12,46,46,0
36,OGC NICE,51,14,9,13,47,48,-1
37,BORDEAUX,52,15,7,15,49,48,1
38,ASSE,55,15,10,13,47,50,-3
