leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,PARIS SG,3,1,0,0,2,0,2
2,ASSE,6,2,0,0,2,0,2
3,OM,7,2,1,0,5,1,4
4,BORDEAUX,8,2,2,0,9,6,3
5,BORDEAUX,9,2,3,0,9,6,3
6,OL,11,3,2,1,11,7,4
7,OM,13,4,1,2,11,10,1
8,SM CAEN,15,5,0,3,7,4,3
9,FC NANTES,17,5,2,2,7,6,1
10,OM,18,5,3,2,20,17,3
11,FC NANTES,20,6,2,3,9,8,1
12,FC NANTES,23,7,2,3,11,9,2
13,FC NANTES,23,7,2,4,12,13,-1
14,FC NANTES,23,7,2,5,13,15,-2
15,FC NANTES,26,8,2,5,14,15,-1
16,FC NANTES,27,8,3,5,15,16,-1
17,FC NANTES,27,8,3,6,16,18,-2
18,FC NANTES,30,9,3,6,17,18,-1
19,FC NANTES,33,10,3,6,18,18,0
20,FC NANTES,33,10,3,7,18,19,-1
21,FC NANTES,34,10,4,7,19,20,-1
22,FC NANTES,34,10,4,8,19,21,-2
23,FC NANTES,37,11,4,8,22,21,1
24,FC NANTES,37,11,4,9,24,24,0
25,FC NANTES,38,11,5,9,26,26,0
26,FC NANTES,39,11,6,9,27,27,0
27,MONTPELLIER,39,9,12,6,24,21,3
28,RENNES,41,12,5,11,36,35,1
29,FC NANTES,43,12,7,10,29,29,0
30,RENNES,45,13,6,11,39,36,3
31,RENNES,46,13,7,11,40,37,3
32,RENNES,47,13,8,11,41,38,3
33,RENNES,47,13,8,12,42,40,2
34,OGC NICE,50,14,8,12,45,45,0
35,ASSE,52,14,10,11,41,46,-5
36,RENNES,54,15,9,12,47,43,4
37,RENNES,57,16,9,12,49,43,6
38,RENNES,58,16,10,12,50,44,6
