leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OL,0,0,0,1,0,2,-2
2,OL,0,0,0,2,1,5,-4
3,PSG,2,0,2,1,4,5,-1
4,PSG,3,1,0,3,3,6,-3
5,PSG,4,1,1,3,3,5,-2
6,PSG,5,1,2,3,4,7,-3
7,PSG,5,1,2,4,9,16,-7
8,PSG,6,1,3,4,10,17,-7
9,PSG,6,1,3,5,9,17,-8
10,PSG,9,2,3,5,11,18,-7
11,PSG,10,3,1,7,13,19,-6
12,PSG,12,3,3,6,14,21,-7
13,PSG,14,4,2,7,15,20,-5
14,PSG,14,3,5,6,17,26,-9
15,PSG,15,3,6,6,17,26,-9
16,PSG,18,5,3,8,15,23,-8
17,PSG,18,5,3,9,18,24,-6
18,PSG,19,5,4,9,17,25,-8
19,PSG,19,5,4,10,18,27,-9
20,PSG,21,6,3,11,20,28,-8
21,PSG,22,6,4,11,19,32,-13
22,PSG,22,4,10,8,25,32,-7
23,PSG,25,7,4,12,21,34,-13
24,PSG,25,7,4,13,20,27,-7
25,PSG,25,7,4,14,22,30,-8
26,PSG,27,7,6,13,25,41,-16
27,PSG,28,6,10,11,29,40,-11
28,PSG,29,7,8,13,26,37,-11
29,PSG,29,7,8,14,27,39,-12
30,PSG,30,7,9,14,29,41,-12
31,PSG,30,7,9,15,29,43,-14
32,PSG,30,7,9,16,29,44,-15
33,PSG,31,7,10,16,29,44,-15
34,PSG,34,8,10,16,39,61,-22
35,PSG,34,8,10,17,32,46,-14
36,PSG,35,8,11,17,41,64,-23
37,PSG,37,10,7,20,27,52,-25
38,PSG,38,10,8,20,41,67,-26
