leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OL,1,0,1,0,2,2,0
2,OL,3,1,0,1,3,3,0
3,PSG,4,1,1,1,2,2,0
4,PSG,6,2,0,2,5,6,-1
5,PSG,7,2,1,2,8,11,-3
6,PSG,9,3,0,3,5,4,1
7,PSG,10,3,1,3,10,8,2
8,PSG,11,3,2,3,7,7,0
9,PSG,13,4,1,4,11,12,-1
10,PSG,15,5,0,5,7,8,-1
11,PSG,15,4,3,4,8,7,1
12,PSG,16,4,4,4,16,18,-2
13,PSG,17,4,5,4,17,19,-2
14,PSG,18,5,3,6,17,18,-1
15,PSG,21,6,3,6,15,15,0
16,PSG,21,6,3,7,15,17,-2
17,PSG,23,7,2,8,11,18,-7
18,PSG,24,7,3,8,27,31,-4
19,PSG,25,7,4,8,24,26,-2
20,PSG,25,7,4,9,29,34,-5
21,PSG,28,8,4,9,26,30,-4
22,PSG,29,8,5,9,24,29,-5
23,PSG,29,8,5,10,27,32,-5
24,PSG,32,9,5,10,25,32,-7
25,PSG,34,10,4,11,31,37,-6
26,PSG,35,10,5,11,32,38,-6
27,PSG,36,10,6,11,32,38,-6
28,PSG,36,10,6,12,33,37,-4
29,PSG,37,10,7,12,33,37,-4
30,PSG,39,10,9,11,33,44,-11
31,PSG,42,11,9,11,36,44,-8
32,PSG,43,11,10,11,37,45,-8
33,PSG,45,12,9,12,32,36,-4
34,PSG,46,12,10,12,33,37,-4
35,PSG,46,13,7,15,42,45,-3
36,PSG,49,14,7,15,45,46,-1
37,PSG,50,11,17,9,35,32,3
38,PSG,52,14,10,14,36,41,-5
