leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,RODEZ AF,0,0,0,1,0,4,-4
2,GRENOBLE,0,0,0,2,0,7,-7
3,AMIENS SC,0,0,0,3,3,8,-5
4,GRENOBLE,1,0,1,3,0,8,-8
5,NANCY,1,0,1,4,2,9,-7
6,NANCY,1,0,1,5,3,13,-10
7,NANCY,2,0,2,5,3,13,-10
8,NANCY,3,0,3,5,4,14,-10
9,NANCY,3,0,3,6,5,18,-13
10,NANCY,4,0,4,6,6,19,-13
11,NANCY,5,0,5,6,7,20,-13
12,NANCY,8,1,5,6,9,21,-12
13,NANCY,8,1,5,7,9,23,-14
14,NANCY,9,1,6,7,9,23,-14
15,NANCY,12,2,6,7,12,24,-12
16,NANCY,12,2,6,8,12,26,-14
17,NANCY,12,2,6,9,13,28,-15
18,NANCY,12,2,6,10,14,30,-16
19,NANCY,12,2,6,11,14,33,-19
20,NANCY,12,2,6,12,14,37,-23
21,NANCY,15,3,6,12,16,38,-22
22,NANCY,15,3,6,13,17,44,-27
23,NANCY,16,3,7,13,18,45,-27
24,NANCY,17,3,8,13,19,46,-27
