leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,HAC,1,0,1,0,0,0,0
2,EAG,2,0,2,0,1,1,0
3,EAG,3,0,3,0,1,1,0
4,VAFC,5,1,2,1,2,4,-2
5,CNFC,7,2,1,2,4,4,0
6,QRM,7,2,1,3,7,8,-1
7,EAG,10,2,4,1,5,5,0
8,CNFC,11,3,2,3,6,8,-2
9,QRM,11,3,2,4,9,10,-1
10,QRM,12,3,3,4,11,12,-1
11,SMC,14,4,2,5,13,12,1
12,VAFC,15,4,3,5,11,17,-6
13,QRM,16,4,4,5,13,16,-3
14,SMC,16,4,4,6,16,16,0
15,SMC,17,4,5,6,16,16,0
16,DFCO,19,6,1,9,17,22,-5
17,NO,20,5,5,7,19,21,-2
18,ASC,21,4,9,5,22,18,4
19,NO,23,6,5,8,22,24,-2
20,QRM,24,6,6,8,20,28,-8
21,EAG,26,6,8,7,24,28,-4
22,EAG,26,6,8,8,24,31,-7
23,QRM,28,7,7,9,22,30,-8
24,SMC,29,7,8,9,31,27,4
25,DFCO,30,9,3,13,29,34,-5
26,SMC,32,8,8,10,33,29,4
27,DFCO,33,10,3,14,31,36,-5
28,EAG,35,8,11,9,29,35,-6
29,SCB,36,8,12,9,29,27,2
30,DFCO,38,11,5,14,34,37,-3
31,CNFC,40,11,7,13,32,32,0
32,CNFC,41,11,8,13,32,32,0
33,PAUFC,42,12,6,15,34,40,-6
34,PAUFC,42,12,6,15,34,40,-6
