leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,ASNL,0,0,0,1,1,2,-1
2,CNFC,1,0,1,1,0,1,-1
3,USLD,1,0,1,2,3,5,-2
4,ASC,3,1,0,3,5,8,-3
5,ASC,4,1,1,3,5,8,-3
6,VAFC,5,1,2,3,3,9,-6
7,ASC,5,1,2,4,5,9,-4
8,GF38,7,2,1,5,5,14,-9
9,VAFC,9,2,3,4,7,13,-6
10,SCB,10,2,4,4,9,11,-2
11,SCB,10,2,4,5,9,13,-4
12,DFCO,13,4,1,7,12,18,-6
13,NO,14,3,5,5,15,17,-2
14,VAFC,15,4,3,7,12,22,-10
15,DFCO,16,5,1,9,14,21,-7
16,SMC,17,4,5,7,16,17,-1
17,ASC,18,3,9,5,18,17,1
18,DFCO,20,6,2,10,21,27,-6
19,GF38,21,6,3,10,17,26,-9
20,VAFC,22,5,7,8,16,28,-12
21,SMC,22,5,7,9,24,26,-2
22,QRM,25,6,7,9,21,30,-9
23,VAFC,26,6,8,9,23,31,-8
24,QRM,28,7,7,10,22,33,-11
25,QRM,29,7,8,10,23,34,-11
26,SCB,29,6,11,9,26,26,0
27,RAF,30,7,9,11,23,31,-8
28,RAF,31,7,10,11,23,31,-8
29,RAF,32,7,11,11,24,32,-8
30,GF38,33,9,6,15,23,37,-14
31,RAF,33,7,12,12,25,35,-10
32,QRM,34,8,10,14,26,42,-16
33,GF38,36,10,6,17,26,40,-14
34,VAFC,36,8,12,14,30,45,-15
35,VAFC,37,8,13,14,30,45,-15
36,VAFC,38,8,14,14,31,46,-15
37,VAFC,38,8,14,14,31,46,-15
