leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,HAVRE AC,1,0,1,0,0,0,0
2,EA GUINGAMP,2,0,2,0,1,1,0
3,EA GUINGAMP,3,0,3,0,1,1,0
4,VAFC,5,1,2,1,2,4,-2
5,NIORT,7,2,1,2,4,4,0
6,QRM,7,2,1,3,7,8,-1
7,EA GUINGAMP,10,2,4,1,5,5,0
8,NIORT,11,3,2,3,6,8,-2
9,QRM,11,3,2,4,9,10,-1
10,QRM,12,3,3,4,11,12,-1
11,SM CAEN,14,4,2,5,13,12,1
12,VAFC,15,4,3,5,11,17,-6
13,QRM,16,4,4,5,13,16,-3
14,SM CAEN,16,4,4,6,16,16,0
15,SM CAEN,17,4,5,6,16,16,0
16,DIJON FCO,19,6,1,9,17,22,-5
17,NÎMES,20,5,5,7,19,21,-2
18,AMIENS SC,21,4,9,5,22,18,4
19,NÎMES,23,6,5,8,22,24,-2
20,QRM,24,6,6,8,20,28,-8
21,EA GUINGAMP,26,6,8,7,24,28,-4
22,EA GUINGAMP,26,6,8,8,24,31,-7
23,QRM,28,7,7,9,22,30,-8
24,SM CAEN,29,7,8,9,31,27,4
25,DIJON FCO,30,9,3,13,29,34,-5
26,SM CAEN,32,8,8,10,33,29,4
27,DIJON FCO,33,10,3,14,31,36,-5
28,EA GUINGAMP,35,8,11,9,29,35,-6
29,SC BASTIA,36,8,12,9,29,27,2
30,DIJON FCO,38,11,5,14,34,37,-3
31,NIORT,40,11,7,13,32,32,0
32,NIORT,41,11,8,13,32,32,0
33,PAU FC,42,12,6,15,34,40,-6
34,DIJON FCO,42,12,6,16,38,44,-6
35,DIJON FCO,42,12,6,16,38,44,-6
