leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,ACA,1,0,1,0,2,2,0
2,HAC,4,1,1,0,2,0,2
3,FCSM,6,2,0,1,5,4,1
4,QRM,7,2,1,1,7,5,2
5,SMC,9,3,0,2,7,4,3
6,AJA,11,3,2,1,11,5,6
7,FCSM,13,4,1,2,7,5,2
8,NO,13,3,4,1,12,7,5
9,PAUFC,15,4,3,2,11,7,4
10,PFC,16,5,1,4,13,11,2
11,PFC,17,5,2,4,14,12,2
12,CNFC,18,5,3,4,13,10,3
13,PFC,18,5,3,5,16,15,1
14,PFC,21,6,3,5,17,15,2
15,PFC,24,7,3,5,18,15,3
16,HAC,26,6,8,2,15,9,6
17,HAC,29,7,8,2,17,10,7
18,HAC,29,7,8,3,17,11,6
19,HAC,32,8,8,3,20,13,7
20,HAC,32,8,8,4,20,14,6
21,CNFC,34,10,4,7,27,21,6
22,CNFC,34,10,4,7,27,21,6
23,HAC,35,8,11,4,22,16,6
24,HAC,35,8,11,5,24,20,4
25,CNFC,35,10,5,10,28,26,2
26,HAC,38,9,11,6,25,24,1
27,HAC,41,10,11,6,27,24,3
28,HAC,41,10,11,7,27,25,2
29,HAC,41,10,11,8,27,27,0
30,HAC,41,10,11,9,29,31,-2
31,SMC,42,11,9,11,44,35,9
32,SMC,45,12,9,11,46,35,11
33,HAC,47,12,11,10,33,34,-1
34,HAC,47,12,11,10,33,34,-1
