leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,RAF,0,0,0,1,0,4,-4
2,GF38,0,0,0,2,0,7,-7
3,ASC,0,0,0,3,3,8,-5
4,GF38,1,0,1,3,0,8,-8
5,ASNL,1,0,1,4,2,9,-7
6,ASNL,1,0,1,5,3,13,-10
7,ASNL,2,0,2,5,3,13,-10
8,ASNL,3,0,3,5,4,14,-10
9,ASNL,3,0,3,6,5,18,-13
10,ASNL,4,0,4,6,6,19,-13
11,ASNL,5,0,5,6,7,20,-13
12,ASNL,8,1,5,6,9,21,-12
13,ASNL,8,1,5,7,9,23,-14
14,ASNL,9,1,6,7,9,23,-14
15,ASNL,12,2,6,7,12,24,-12
16,ASNL,12,2,6,8,12,26,-14
17,ASNL,12,2,6,9,13,28,-15
18,ASNL,12,2,6,10,14,30,-16
19,ASNL,12,2,6,11,14,33,-19
20,ASNL,12,2,6,12,14,37,-23
21,ASNL,15,3,6,12,16,38,-22
22,ASNL,15,3,6,13,17,44,-27
23,ASNL,16,3,7,13,18,45,-27
24,ASNL,17,3,8,13,19,46,-27
25,ASNL,20,4,8,13,21,46,-25
26,ASNL,20,4,8,14,21,47,-26
27,ASNL,20,4,8,15,21,48,-27
28,ASNL,20,4,8,16,21,49,-28
29,ASNL,23,5,8,16,24,49,-25
30,ASNL,23,5,8,17,25,52,-27
31,ASNL,23,5,8,18,25,54,-29
32,ASNL,23,5,8,19,25,55,-30
33,ASNL,23,5,8,20,25,57,-32
34,ASNL,23,5,8,20,25,57,-32
