leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,QRM,1,0,1,0,1,1,0
2,PAUFC,3,1,0,1,2,2,0
3,HAC,4,1,1,1,3,2,1
4,ACA,5,1,2,0,5,3,2
5,RAF,8,2,2,1,6,6,0
6,HAC,9,2,3,1,5,3,2
7,SMC,10,3,1,3,8,6,2
8,SMC,11,3,2,3,9,7,2
9,RAF,12,3,3,3,9,11,-2
10,SMC,14,4,2,4,12,10,2
11,CNFC,15,4,3,4,10,10,0
12,SMC,15,4,3,5,15,14,1
13,EAG,17,4,5,4,14,15,-1
14,RAF,19,5,4,5,16,15,1
15,GF38,21,6,3,6,15,18,-3
16,CNFC,21,6,3,7,16,18,-2
17,CNFC,24,7,3,7,18,19,-1
18,PAUFC,24,7,3,8,19,20,-1
19,EAG,24,6,6,7,23,27,-4
20,RAF,27,7,6,7,20,21,-1
21,PAUFC,28,8,4,9,24,24,0
22,DFCO,29,9,2,11,28,29,-1
23,PAUFC,29,8,5,10,25,28,-3
24,PAUFC,32,9,5,10,26,28,-2
25,PAUFC,35,10,5,10,27,28,-1
26,NO,35,10,5,11,32,35,-3
27,CNFC,35,10,5,12,28,28,0
28,ASC,36,8,12,8,36,26,10
29,DFCO,37,11,4,14,33,36,-3
30,PAUFC,39,11,6,13,30,33,-3
31,DFCO,41,12,5,14,35,37,-2
32,PAUFC,42,12,6,14,33,36,-3
33,CNFC,44,12,8,13,34,32,2
34,CNFC,44,12,8,13,34,32,2
