leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,USLD,1,0,1,0,1,1,0
2,RAF,3,1,0,1,1,4,-3
3,CNFC,4,1,1,1,2,2,0
4,HAC,5,1,2,1,3,2,1
5,PAUFC,7,2,1,2,4,3,1
6,RAF,9,2,3,1,8,8,0
7,HAC,10,2,4,1,6,4,2
8,HAC,11,2,5,1,7,5,2
9,CNFC,12,3,3,3,6,8,-2
10,NO,13,3,4,3,12,10,2
11,VAFC,15,4,3,4,10,14,-4
12,QRM,15,4,3,5,12,15,-3
13,SMC,16,4,4,5,16,15,1
14,EAG,18,4,6,4,16,17,-1
15,RAF,19,5,4,6,16,16,0
16,GF38,21,6,3,7,15,19,-4
17,EAG,21,5,6,6,21,24,-3
18,NO,23,6,5,7,21,22,-1
19,PAUFC,24,7,3,9,19,23,-4
20,NO,26,7,5,8,24,25,-1
21,RAF,27,7,6,8,20,23,-3
22,PAUFC,28,8,4,10,24,27,-3
23,RAF,29,7,8,8,20,23,-3
24,EAG,30,7,9,8,26,32,-6
25,EAG,31,7,10,8,27,33,-6
26,EAG,34,8,10,8,28,33,-5
27,EAG,34,8,10,9,28,34,-6
28,SMC,35,9,8,11,37,31,6
29,SMC,36,9,9,11,38,32,6
30,NO,39,11,6,13,35,39,-4
31,HAC,41,10,11,10,30,33,-3
32,EAG,42,10,12,10,37,41,-4
33,ASC,42,9,15,9,40,34,6
34,NO,43,12,7,15,37,44,-7
35,NO,43,12,7,15,37,44,-7
