leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,RCL,0,0,0,1,1,2,-1
2,OL,1,0,1,1,2,3,-1
3,LOSC,3,0,3,0,1,1,0
4,RCL,4,1,1,2,5,7,-2
5,OL,5,1,2,2,4,6,-2
6,FCL,5,1,2,3,5,7,-2
7,VAFC,7,1,4,2,6,7,-1
8,FCL,8,2,2,4,7,9,-2
9,ASM,9,1,6,2,7,7,0
10,FCL,11,3,2,5,9,11,-2
11,FCSM,13,4,1,6,18,16,2
12,SMC,14,3,5,4,13,15,-2
13,ASM,14,2,8,3,13,11,2
14,OGCN,16,4,4,6,11,16,-5
15,OGCN,17,4,5,6,12,17,-5
16,ASNL,19,5,4,7,18,26,-8
17,VAFC,19,4,7,6,19,19,0
18,VAFC,19,4,7,7,19,20,-1
19,VAFC,22,5,7,7,21,21,0
20,VAFC,22,5,7,8,22,23,-1
21,SMC,24,6,6,9,22,29,-7
22,ASNL,25,7,4,11,23,34,-11
23,OGCN,26,6,8,9,15,24,-9
24,AJA,26,4,14,6,29,30,-1
25,ASNL,28,8,4,13,27,41,-14
26,AJA,29,5,14,7,30,33,-3
27,ASNL,32,9,5,13,29,41,-12
28,VAFC,33,7,12,9,33,31,2
29,VAFC,34,7,13,9,34,32,2
30,ASM,35,7,14,9,29,29,0
31,ASNL,37,10,7,14,32,44,-12
32,AJA,38,7,17,8,36,37,-1
33,SMC,39,10,9,14,40,47,-7
34,SMC,40,10,10,14,41,48,-7
35,SMC,41,10,11,14,42,49,-7
36,OGCN,43,10,13,13,30,46,-16
37,SMC,45,11,12,14,44,49,-5
38,SB29,46,11,13,14,36,43,-7
