leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OL,1,0,1,0,0,0,0
2,LOSC,2,0,2,0,1,1,0
3,OM,3,1,0,2,5,5,0
4,PSG,4,1,1,2,5,6,-1
5,OM,5,1,2,2,8,8,0
6,FCGB,7,2,1,3,7,7,0
7,FCGB,8,2,2,3,7,7,0
8,OGCN,10,2,4,2,7,10,-3
9,FCL,11,3,2,4,9,10,-1
10,OGCN,13,3,4,3,9,12,-3
11,FCL,14,4,2,5,11,11,0
12,AJA,15,3,6,3,17,14,3
13,VAFC,16,3,7,3,14,13,1
14,TFC,18,5,3,6,14,15,-1
15,AJA,19,4,7,4,21,18,3
16,AJA,20,4,8,4,22,19,3
17,ASNL,22,6,4,7,19,26,-7
18,AJA,22,4,10,4,24,21,3
19,ASNL,25,7,4,8,21,29,-8
20,ASNL,25,7,4,9,21,30,-9
21,VAFC,25,6,7,8,24,24,0
22,VAFC,26,6,8,8,25,25,0
23,FCSM,28,8,4,11,36,29,7
24,VAFC,30,7,9,8,30,27,3
25,VAFC,31,7,10,8,30,27,3
26,VAFC,32,7,11,8,30,27,3
27,OGCN,33,8,9,10,18,27,-9
28,SMC,35,9,8,11,31,38,-7
29,SB29,35,9,8,12,29,34,-5
30,ASNL,37,10,7,13,31,42,-11
31,VAFC,38,8,14,9,36,33,3
32,TFC,39,11,6,15,32,35,-3
33,VAFC,39,8,15,10,38,37,1
34,AJA,42,8,18,8,38,38,0
35,VAFC,43,9,16,10,40,37,3
36,TFC,44,12,8,16,34,36,-2
37,SB29,46,11,13,13,36,41,-5
38,ASNL,48,13,9,16,43,48,-5
