leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,VAFC,1,0,1,0,0,0,0
2,AS MONACO,2,0,2,0,0,0,0
3,AJ AUXERRE,3,0,3,0,4,4,0
4,BORDEAUX,4,1,1,2,4,5,-1
5,FC LORIENT,5,1,2,2,5,6,-1
6,VAFC,7,1,4,1,6,6,0
7,FC LORIENT,8,2,2,3,7,8,-1
8,AJ AUXERRE,8,1,5,2,11,10,1
9,OL,11,3,2,4,10,12,-2
10,OL,12,3,3,4,11,13,-2
11,SM CAEN,14,3,5,3,11,12,-1
12,VAFC,15,3,6,3,13,12,1
13,OGC NICE,16,4,4,5,11,15,-4
14,NANCY,17,5,2,7,16,24,-8
15,VAFC,19,4,7,4,17,15,2
16,OGC NICE,20,5,5,6,13,17,-4
17,AJ AUXERRE,21,4,9,4,23,20,3
18,OGC NICE,22,5,7,6,14,18,-4
19,AJ AUXERRE,23,4,11,4,25,22,3
20,AJ AUXERRE,24,4,12,4,26,23,3
21,NANCY,25,7,4,10,22,32,-10
22,OGC NICE,26,6,8,8,15,22,-7
23,NANCY,28,8,4,11,26,35,-9
24,SM CAEN,28,7,7,10,26,34,-8
25,SM CAEN,29,7,8,10,28,36,-8
26,SM CAEN,32,8,8,10,29,36,-7
27,VAFC,32,7,11,9,31,29,2
28,NANCY,35,10,5,13,30,41,-11
29,SM CAEN,35,9,8,12,32,41,-9
30,OGC NICE,36,8,12,10,22,31,-9
31,TOULOUSE FC,38,11,5,15,31,34,-3
32,OGC NICE,39,9,12,11,27,37,-10
33,AS MONACO,39,8,15,10,33,33,0
34,BREST,42,10,12,12,34,37,-3
35,OGC NICE,43,10,13,12,30,43,-13
36,SM CAEN,44,11,11,14,44,49,-5
37,OGC NICE,46,11,13,13,32,46,-14
38,MONTPELLIER,47,12,11,15,32,43,-11
