leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,BREST,0,0,0,1,0,2,-2
2,AC Arles-Avignon,0,0,0,2,1,3,-2
3,AC Arles-Avignon,0,0,0,3,2,5,-3
4,AC Arles-Avignon,0,0,0,4,2,6,-4
5,AC Arles-Avignon,0,0,0,5,2,10,-8
6,AC Arles-Avignon,0,0,0,6,2,13,-11
7,AC Arles-Avignon,0,0,0,7,3,16,-13
8,AC Arles-Avignon,0,0,0,8,3,20,-17
9,AC Arles-Avignon,1,0,1,8,3,20,-17
10,AC Arles-Avignon,2,0,2,8,4,21,-17
11,AC Arles-Avignon,2,0,2,9,4,23,-19
12,AC Arles-Avignon,5,1,2,9,7,25,-18
13,AC Arles-Avignon,6,1,3,9,7,25,-18
14,AC Arles-Avignon,6,1,3,10,9,29,-20
15,AC Arles-Avignon,6,1,3,11,9,32,-23
16,AC Arles-Avignon,7,1,4,11,10,33,-23
17,AC Arles-Avignon,7,1,4,12,10,34,-24
18,AC Arles-Avignon,7,1,4,13,10,36,-26
19,AC Arles-Avignon,8,1,5,13,10,36,-26
20,AC Arles-Avignon,8,1,5,14,10,40,-30
21,AC Arles-Avignon,8,1,5,15,11,42,-31
22,AC Arles-Avignon,8,1,5,16,11,43,-32
23,AC Arles-Avignon,9,1,6,16,11,43,-32
24,AC Arles-Avignon,10,1,7,16,12,44,-32
25,AC Arles-Avignon,11,1,8,16,13,45,-32
26,AC Arles-Avignon,11,1,8,17,13,50,-37
27,AC Arles-Avignon,12,1,9,17,16,53,-37
28,AC Arles-Avignon,12,1,9,18,16,55,-39
29,AC Arles-Avignon,12,1,9,19,16,57,-41
30,AC Arles-Avignon,13,1,10,19,16,57,-41
31,AC Arles-Avignon,13,1,10,20,16,58,-42
32,AC Arles-Avignon,14,1,11,20,16,58,-42
33,AC Arles-Avignon,14,1,11,21,16,63,-47
34,AC Arles-Avignon,14,1,11,22,16,64,-48
35,AC Arles-Avignon,14,1,11,23,18,67,-49
36,AC Arles-Avignon,17,2,11,23,19,67,-48
37,AC Arles-Avignon,20,3,11,23,20,67,-47
38,AC Arles-Avignon,20,3,11,24,21,70,-49
