leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,RC LENS,0,0,0,1,1,2,-1
2,OL,1,0,1,1,2,3,-1
3,LOSC,3,0,3,0,1,1,0
4,RC LENS,4,1,1,2,5,7,-2
5,OL,5,1,2,2,4,6,-2
6,FC LORIENT,5,1,2,3,5,7,-2
7,VAFC,7,1,4,2,6,7,-1
8,FC LORIENT,8,2,2,4,7,9,-2
9,AS MONACO,9,1,6,2,7,7,0
10,FC LORIENT,11,3,2,5,9,11,-2
11,FCSM,13,4,1,6,18,16,2
12,SM CAEN,14,3,5,4,13,15,-2
13,AS MONACO,14,2,8,3,13,11,2
14,OGC NICE,16,4,4,6,11,16,-5
15,OGC NICE,17,4,5,6,12,17,-5
16,NANCY,19,5,4,7,18,26,-8
17,VAFC,19,4,7,6,19,19,0
18,VAFC,19,4,7,7,19,20,-1
19,VAFC,22,5,7,7,21,21,0
20,VAFC,22,5,7,8,22,23,-1
21,SM CAEN,24,6,6,9,22,29,-7
22,NANCY,25,7,4,11,23,34,-11
23,OGC NICE,26,6,8,9,15,24,-9
24,AJ AUXERRE,26,4,14,6,29,30,-1
25,NANCY,28,8,4,13,27,41,-14
26,AJ AUXERRE,29,5,14,7,30,33,-3
27,NANCY,32,9,5,13,29,41,-12
28,VAFC,33,7,12,9,33,31,2
29,VAFC,34,7,13,9,34,32,2
30,AS MONACO,35,7,14,9,29,29,0
31,NANCY,37,10,7,14,32,44,-12
32,AJ AUXERRE,38,7,17,8,36,37,-1
33,SM CAEN,39,10,9,14,40,47,-7
34,SM CAEN,40,10,10,14,41,48,-7
35,SM CAEN,41,10,11,14,42,49,-7
36,OGC NICE,43,10,13,13,30,46,-16
37,SM CAEN,45,11,12,14,44,49,-5
38,BREST,46,11,13,14,36,43,-7
