leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,ASSE,0,0,0,1,1,3,-2
2,FCGB,0,0,0,2,1,3,-2
3,SB29,1,0,1,2,1,4,-3
4,AJA,3,0,3,1,4,6,-2
5,RCL,4,1,1,3,6,11,-5
6,AJA,4,0,4,2,5,8,-3
7,RCL,5,1,2,4,7,14,-7
8,RCL,5,1,2,5,7,17,-10
9,RCL,6,1,3,5,7,17,-10
10,RCL,9,2,3,5,8,17,-9
11,RCL,10,2,4,5,9,18,-9
12,RCL,13,3,4,5,11,18,-7
13,ASNL,14,4,2,7,14,24,-10
14,RCL,14,3,5,6,13,22,-9
15,RCL,14,3,5,7,14,26,-12
16,SMC,14,3,5,8,16,26,-10
17,RCL,15,3,6,8,15,30,-15
18,SMC,15,3,6,9,16,28,-12
19,SMC,18,4,6,9,17,28,-11
20,ASM,20,3,11,6,20,21,-1
21,ASM,21,3,12,6,20,21,-1
22,ASM,21,3,12,7,20,23,-3
23,RCL,24,5,9,9,22,35,-13
24,RCL,24,5,9,10,24,38,-14
25,RCL,24,5,9,11,24,40,-16
26,RCL,25,5,10,11,24,40,-16
27,RCL,25,5,10,12,24,41,-17
28,RCL,28,6,10,12,28,42,-14
29,RCL,28,6,10,13,28,43,-15
30,RCL,28,6,10,14,28,46,-18
31,RCL,29,6,11,14,29,47,-18
32,RCL,30,6,12,14,30,48,-18
33,RCL,30,6,12,15,32,51,-19
34,RCL,31,6,13,15,33,52,-19
35,RCL,34,7,13,15,34,52,-18
36,RCL,35,7,14,15,35,53,-18
37,RCL,35,7,14,16,35,54,-19
38,RCL,35,7,14,17,35,58,-23
