leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,SM CAEN,3,1,0,0,2,1,1
2,PARIS SG,4,1,1,0,3,1,2
3,VAFC,5,1,2,0,4,3,1
4,FCSM,7,2,1,1,7,5,2
5,OGC NICE,9,2,3,0,6,4,2
6,SM CAEN,11,3,2,1,7,6,1
7,SM CAEN,12,3,3,1,7,6,1
8,TOULOUSE FC,14,4,2,2,10,7,3
9,OM,15,4,3,2,15,10,5
10,BREST,18,5,3,2,9,4,5
11,ASSE,18,5,3,3,15,12,3
12,OM,19,5,4,3,19,13,6
13,MONTPELLIER,21,6,3,4,12,12,0
14,PARIS SG,23,6,5,3,21,13,8
15,PARIS SG,24,6,6,3,23,15,8
16,OM,26,7,5,4,25,15,10
17,RENNES,28,7,7,3,17,11,6
18,OL,30,8,6,4,25,20,5
19,OL,31,8,7,4,26,21,5
20,OL,34,9,7,4,29,21,8
21,RENNES,34,9,7,5,23,17,6
22,OM,36,9,9,4,30,18,12
23,PARIS SG,38,10,8,5,34,24,10
24,OL,41,11,8,5,38,24,14
25,PARIS SG,44,12,8,5,39,25,14
26,OM,45,12,9,5,37,23,14
27,OM,48,13,9,5,39,23,16
28,OL,49,13,10,5,47,26,21
29,OL,50,13,11,5,49,28,21
30,RENNES,51,14,9,7,32,23,9
31,PARIS SG,52,14,10,7,45,31,14
32,PARIS SG,53,14,11,7,47,33,14
33,PARIS SG,56,15,11,7,50,34,16
34,PARIS SG,57,15,12,7,51,35,16
35,PARIS SG,58,15,13,7,53,37,16
36,PARIS SG,58,15,13,8,53,38,15
37,PARIS SG,59,15,14,8,55,40,15
38,PARIS SG,60,15,15,8,56,41,15
