leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,FCGB,0,0,0,1,0,1,-1
2,OM,0,0,0,2,3,5,-2
3,FCL,1,0,1,2,3,6,-3
4,ASNL,4,1,1,2,3,7,-4
5,FCGB,4,1,1,3,5,7,-2
6,RCL,5,1,2,3,7,12,-5
7,OL,5,1,2,4,4,9,-5
8,ASNL,8,2,2,4,9,15,-6
9,ASNL,8,2,2,5,9,16,-7
10,ASM,9,1,6,3,7,9,-2
11,ASM,10,1,7,3,9,11,-2
12,ASM,13,2,7,3,13,11,2
13,RCL,14,3,5,5,12,19,-7
14,SMC,14,3,5,6,16,22,-6
15,SMC,14,3,5,7,16,25,-9
16,RCL,15,3,6,7,15,27,-12
17,SMC,15,3,6,8,16,26,-10
18,ASM,16,2,10,6,17,19,-2
19,RCL,19,4,7,8,19,32,-13
20,SMC,21,5,6,9,20,29,-9
21,RCL,22,5,7,9,21,34,-13
22,RCL,23,5,8,9,22,35,-13
23,ASM,24,4,12,7,23,24,-1
24,ASM,24,4,12,8,23,26,-3
25,ASM,25,4,13,8,25,28,-3
26,ASM,26,4,14,8,25,28,-3
27,AJA,29,5,14,8,30,34,-4
28,ASM,29,5,14,9,26,29,-3
29,ASM,32,6,14,9,28,29,-1
30,AJA,34,6,16,8,34,36,-2
31,SMC,35,9,8,14,35,46,-11
32,SMC,36,9,9,14,36,47,-11
33,ASNL,38,10,8,15,32,45,-13
34,ASNL,38,10,8,16,32,46,-14
35,ASNL,39,10,9,16,34,48,-14
36,ASM,41,8,17,11,35,38,-3
37,ASM,44,9,17,11,36,38,-2
38,ASM,44,9,17,12,36,40,-4
