leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OM,0,0,0,1,1,2,-1
2,FC LORIENT,1,0,1,1,3,4,-1
3,AS MONACO,3,0,3,0,2,2,0
4,BREST,4,1,1,2,3,4,-1
5,BREST,5,1,2,2,3,4,-1
6,NANCY,7,2,1,3,5,10,-5
7,NANCY,8,2,2,3,7,12,-5
8,AS MONACO,8,1,5,2,7,7,0
9,VAFC,10,2,4,3,9,10,-1
10,AJ AUXERRE,11,2,5,3,14,13,1
11,NANCY,14,4,2,5,13,18,-5
12,FCSM,14,4,2,6,19,17,2
13,FCSM,15,4,3,6,20,18,2
14,VAFC,16,3,7,4,14,15,-1
15,NANCY,18,5,3,7,17,25,-8
16,VAFC,19,4,7,5,18,17,1
17,OGC NICE,21,5,6,6,13,17,-4
18,NANCY,22,6,4,8,19,29,-10
19,OGC NICE,23,5,8,6,14,18,-4
20,OGC NICE,23,5,8,7,14,20,-6
21,AJ AUXERRE,24,4,12,5,26,25,1
22,AJ AUXERRE,25,4,13,5,27,26,1
23,SM CAEN,27,7,6,10,24,32,-8
24,NANCY,28,8,4,12,26,39,-13
25,OGC NICE,29,7,8,10,17,27,-10
26,OGC NICE,30,7,9,10,17,27,-10
27,SM CAEN,32,8,8,11,29,38,-9
28,OGC NICE,34,8,10,10,19,28,-9
29,OGC NICE,35,8,11,10,21,30,-9
30,VAFC,35,7,14,9,35,33,2
31,AJ AUXERRE,37,7,16,8,35,36,-1
32,AS MONACO,38,8,14,10,32,32,0
33,AJ AUXERRE,39,7,18,8,37,38,-1
34,AS MONACO,40,8,16,10,34,34,0
35,BREST,42,10,12,13,34,40,-6
36,BREST,43,10,13,13,35,41,-6
37,VAFC,45,9,18,10,43,40,3
38,SM CAEN,46,11,13,14,46,51,-5
