leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OL,0,0,0,1,1,2,-1
2,OL,1,0,1,1,1,2,-1
3,SRFC,4,1,1,1,2,5,-3
4,PSG,4,1,1,2,4,6,-2
5,PSG,5,1,2,2,5,8,-3
6,PSG,7,1,4,1,5,7,-2
7,PSG,7,2,1,4,8,12,-4
8,PSG,8,2,2,4,7,9,-2
9,PSG,9,2,3,4,9,11,-2
10,PSG,12,3,3,4,11,16,-5
11,PSG,13,4,1,6,13,18,-5
12,PSG,15,4,3,5,19,22,-3
13,PSG,16,4,4,5,17,20,-3
14,PSG,17,5,2,7,17,21,-4
15,PSG,18,5,3,7,22,28,-6
16,PSG,18,5,3,8,16,21,-5
17,PSG,21,6,3,8,20,23,-3
18,PSG,22,5,7,6,21,20,1
19,PSG,22,5,7,7,21,24,-3
20,PSG,25,7,4,9,22,31,-9
21,PSG,28,8,4,9,24,32,-8
22,PSG,28,8,4,10,25,35,-10
23,PSG,28,8,4,11,25,37,-12
24,PSG,28,8,4,12,25,38,-13
25,PSG,28,6,10,9,24,32,-8
26,PSG,29,8,5,13,28,42,-14
27,PSG,31,7,10,10,25,34,-9
28,PSG,34,8,10,10,27,35,-8
