leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,LOSC,3,1,0,0,2,1,1
2,ASSE,4,1,1,0,3,2,1
3,ANGERS SCO,6,2,0,1,6,7,-1
4,REIMS,7,2,1,1,4,1,3
5,OGC NICE,9,3,0,2,8,7,1
6,LOSC,10,3,1,2,8,6,2
7,OM,12,3,3,1,8,7,1
8,OGC NICE,13,4,1,3,12,12,0
9,REIMS,14,4,2,3,8,4,4
10,BORDEAUX,15,4,3,3,15,11,4
11,ANGERS SCO,17,5,2,4,16,16,0
12,BORDEAUX,18,5,3,4,17,14,3
13,LOSC,19,5,4,4,18,13,5
14,RENNES,21,6,3,5,18,15,3
15,BORDEAUX,23,6,5,4,21,17,4
16,ASSE,25,7,4,5,20,20,0
17,FC NANTES,26,8,2,7,15,16,-1
18,REIMS,28,7,7,4,16,10,6
19,FC NANTES,29,9,2,8,17,18,-1
20,MONTPELLIER,30,8,6,6,28,20,8
21,FC NANTES,32,10,2,9,19,19,0
22,OL,32,9,5,8,35,21,14
23,OL,33,9,6,8,35,21,14
24,STRASBOURG,36,11,3,10,31,28,3
25,MONTPELLIER,37,10,7,8,32,28,4
26,STRASBOURG,38,11,5,10,32,29,3
27,MONTPELLIER,40,11,7,9,35,29,6
28,REIMS,41,10,11,7,26,21,5
