leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OL,1,0,1,0,1,1,0
2,OL,3,1,0,1,2,2,0
3,SRFC,4,1,1,1,4,4,0
4,PSG,7,2,1,1,4,5,-1
5,PSG,8,2,2,1,7,5,2
6,PSG,8,2,2,2,12,5,7
7,PSG,11,3,2,2,7,5,2
8,PSG,11,3,2,3,7,4,3
9,PSG,13,4,1,4,12,13,-1
10,PSG,14,3,5,2,11,13,-2
11,PSG,15,4,3,4,13,12,1
12,PSG,18,5,3,4,12,15,-3
13,PSG,19,5,4,4,9,6,3
14,PSG,20,6,2,6,12,13,-1
15,PSG,22,6,4,5,19,15,4
16,PSG,23,7,2,7,14,16,-2
17,PSG,25,7,4,6,21,23,-2
18,PSG,25,7,4,7,27,29,-2
19,PSG,27,7,6,6,26,19,7
20,PSG,29,8,5,7,35,33,2
21,PSG,30,8,6,7,23,25,-2
22,PSG,32,10,2,10,21,22,-1
23,PSG,33,10,3,10,28,28,0
24,PSG,33,9,6,9,37,25,12
25,PSG,36,10,6,9,36,34,2
26,PSG,37,10,7,9,32,29,3
27,PSG,38,10,8,9,39,37,2
28,PSG,40,11,7,10,44,44,0
