leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OL,0,0,0,1,0,3,-3
2,OL,0,0,0,2,1,5,-4
3,SRFC,1,0,1,2,2,8,-6
4,PSG,2,0,2,2,4,10,-6
5,PSG,2,0,2,3,7,14,-7
6,PSG,3,0,3,3,7,14,-7
7,PSG,5,1,2,4,6,13,-7
8,PSG,8,2,2,4,7,13,-6
9,PSG,8,2,2,5,5,10,-5
10,PSG,9,2,3,5,5,10,-5
11,PSG,11,3,2,6,9,16,-7
12,PSG,12,3,3,6,11,18,-7
13,PSG,12,3,3,7,15,25,-10
14,PSG,12,3,3,8,15,27,-12
15,PSG,12,2,6,7,12,19,-7
16,PSG,12,2,6,8,12,25,-13
17,PSG,12,3,3,11,19,35,-16
18,PSG,12,3,3,12,19,36,-17
19,PSG,12,2,6,11,13,33,-20
20,PSG,15,3,6,11,15,33,-18
21,PSG,15,3,6,12,16,35,-19
22,PSG,18,4,6,12,19,36,-17
23,PSG,20,4,8,11,24,41,-17
24,PSG,20,4,8,12,25,43,-18
25,PSG,21,4,9,12,29,47,-18
26,PSG,23,4,10,12,33,51,-18
27,PSG,22,4,10,13,29,48,-19
28,PSG,23,4,11,13,31,50,-19
