leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OL,3,1,0,0,2,1,1
2,OL,4,1,1,0,3,2,1
3,SRFC,6,2,0,1,6,7,-1
4,PSG,7,2,1,1,4,1,3
5,PSG,9,3,0,2,8,7,1
6,PSG,10,3,1,2,8,6,2
7,PSG,12,3,3,1,8,7,1
8,PSG,13,4,1,3,12,12,0
9,PSG,14,4,2,3,8,4,4
10,PSG,15,4,3,3,15,11,4
11,PSG,17,5,2,4,16,16,0
12,PSG,18,5,3,4,17,14,3
13,PSG,19,5,4,4,18,13,5
14,PSG,21,6,3,5,18,15,3
15,PSG,23,6,5,4,21,17,4
16,PSG,25,7,4,5,20,20,0
17,PSG,26,8,2,7,15,16,-1
18,PSG,28,7,7,4,16,10,6
19,PSG,29,9,2,8,17,18,-1
20,PSG,30,8,6,6,28,20,8
21,PSG,32,10,2,9,19,19,0
22,PSG,32,9,5,8,35,21,14
23,PSG,33,9,6,8,35,21,14
24,PSG,36,11,3,10,31,28,3
25,PSG,37,10,7,8,32,28,4
26,PSG,38,11,5,10,32,29,3
27,PSG,40,11,7,9,35,29,6
28,PSG,41,10,11,7,26,21,5
