leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OL,1,0,1,0,1,1,0
2,OL,3,1,0,1,2,2,0
3,SRFC,4,1,1,1,4,4,0
4,PSG,6,2,0,2,5,4,1
5,PSG,8,2,2,1,6,7,-1
6,PSG,8,2,2,2,4,2,2
7,PSG,11,3,2,2,6,5,1
8,PSG,11,3,2,3,6,6,0
9,PSG,12,3,3,3,8,7,1
10,PSG,14,4,2,4,9,13,-4
11,PSG,15,4,3,4,9,8,1
12,PSG,17,4,5,3,13,14,-1
13,PSG,19,6,1,6,11,12,-1
14,PSG,19,5,4,5,22,14,8
15,PSG,22,6,4,5,16,19,-3
16,PSG,22,6,4,6,24,16,8
17,PSG,24,6,6,5,21,17,4
18,PSG,25,7,4,7,20,23,-3
19,PSG,27,8,3,8,28,27,1
20,PSG,29,8,5,7,23,25,-2
21,PSG,29,8,5,8,30,24,6
22,PSG,30,8,6,8,30,24,6
23,PSG,32,9,5,9,38,39,-1
24,PSG,33,8,9,7,22,19,3
25,PSG,35,9,8,8,35,28,7
26,PSG,37,10,7,9,38,36,2
27,PSG,38,11,5,11,32,32,0
28,PSG,38,11,5,11,32,32,0
