leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,FC NANTES,0,0,0,1,1,2,-1
2,STRASBOURG,2,0,2,0,1,1,0
3,OM,4,1,1,1,2,3,-1
4,NÎMES,4,1,1,2,6,7,-1
5,BREST,6,1,3,1,3,5,-2
6,TOULOUSE FC,8,2,2,2,6,8,-2
7,BREST,8,1,5,1,7,9,-2
8,STRASBOURG,9,2,3,3,6,9,-3
9,ASSE,11,3,2,4,8,13,-5
10,AMIENS SC,12,3,3,4,13,15,-2
11,OL,13,3,4,4,16,9,7
12,AMIENS SC,16,4,4,4,16,17,-1
13,OGC NICE,17,5,2,6,16,19,-3
14,BREST,18,4,6,4,15,17,-2
15,STRASBOURG,18,5,3,7,16,16,0
16,AS MONACO,21,6,3,7,24,29,-5
17,OGC NICE,23,7,2,8,25,27,-2
18,STRASBOURG,24,7,3,8,21,23,-2
19,BORDEAUX,26,7,5,7,28,22,6
20,BORDEAUX,26,7,5,8,29,24,5
21,AS MONACO,29,8,5,8,36,36,0
22,AS MONACO,29,8,5,9,37,39,-2
23,ANGERS SCO,30,8,6,9,24,30,-6
24,BREST,30,7,9,8,29,31,-2
25,BREST,33,8,9,8,32,33,-1
26,BREST,34,8,10,8,34,35,-1
27,ANGERS SCO,36,10,6,11,26,33,-7
28,FC NANTES,37,11,4,13,28,31,-3
