leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,DIJON FCO,0,0,0,1,1,2,-1
2,MONTPELLIER,1,0,1,1,1,2,-1
3,TOULOUSE FC,4,1,1,1,2,5,-3
4,FC METZ,4,1,1,2,4,6,-2
5,ASSE,5,1,2,2,5,8,-3
6,BREST,7,1,4,1,5,7,-2
7,AMIENS SC,7,2,1,4,8,12,-4
8,NÎMES,8,2,2,4,7,9,-2
9,NÎMES,9,2,3,4,9,11,-2
10,TOULOUSE FC,12,3,3,4,11,16,-5
11,OGC NICE,13,4,1,6,13,18,-5
12,AS MONACO,15,4,3,5,19,22,-3
13,AMIENS SC,16,4,4,5,17,20,-3
14,OGC NICE,17,5,2,7,17,21,-4
15,AS MONACO,18,5,3,7,22,28,-6
16,STRASBOURG,18,5,3,8,16,21,-5
17,STRASBOURG,21,6,3,8,20,23,-3
18,BREST,22,5,7,6,21,20,1
19,BREST,22,5,7,7,21,24,-3
20,ASSE,25,7,4,9,22,31,-9
21,ASSE,28,8,4,9,24,32,-8
22,ASSE,28,8,4,10,25,35,-10
23,ASSE,28,8,4,11,25,37,-12
24,ASSE,28,8,4,12,25,38,-13
25,FC METZ,28,6,10,9,24,32,-8
26,ASSE,29,8,5,13,28,42,-14
27,FC METZ,31,7,10,10,25,34,-9
28,FC METZ,34,8,10,10,27,35,-8
