leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,OL,0,0,0,1,1,2,-1
2,OL,1,0,1,1,1,2,-1
3,SRFC,4,1,1,1,3,5,-2
4,PSG,4,1,1,2,2,3,-1
5,PSG,5,1,2,2,6,7,-1
6,PSG,7,2,1,3,7,9,-2
7,PSG,8,2,2,3,6,10,-4
8,PSG,9,2,3,3,8,12,-4
9,PSG,9,2,3,4,14,9,5
10,PSG,12,3,3,4,18,21,-3
11,PSG,13,3,4,4,15,17,-2
12,PSG,16,5,1,6,15,18,-3
13,PSG,16,4,4,5,20,13,7
14,PSG,18,5,3,6,21,24,-3
15,PSG,18,4,6,5,16,19,-3
16,PSG,20,6,2,8,21,26,-5
17,PSG,21,5,6,6,21,20,1
18,PSG,24,7,3,8,25,27,-2
19,PSG,25,7,4,8,22,29,-7
20,PSG,25,6,7,7,26,26,0
21,PSG,28,7,7,7,28,27,1
22,PSG,28,7,7,8,28,30,-2
23,PSG,29,7,8,8,29,31,-2
24,PSG,30,8,6,10,24,32,-8
25,PSG,30,8,6,11,24,33,-9
26,PSG,33,9,6,11,25,33,-8
27,PSG,34,8,10,9,34,36,-2
28,PSG,34,8,10,10,34,37,-3
